# total_molecules: 123007215
bit_position,count,fraction
124,11036344,0.08972111
125,4344094,0.03531577
126,975109,0.00792725
127,288134,0.00234242
128,40125136,0.32620148
129,11037933,0.08973403
130,1855031,0.01508067
131,410646,0.00333839
132,10356303,0.08419265
133,2874553,0.02336898
134,540624,0.00439506
135,118491,0.00096328
136,19130994,0.15552741
137,8217034,0.06680124
138,2109971,0.01715323
139,540284,0.00439230
140,60082129,0.48844394
141,34607494,0.28134524
142,11746110,0.09549123
143,2065668,0.01679306
144,50412905,0.40983698
145,27570821,0.22413987
146,8386566,0.06817946
147,1421061,0.01155266
148,5832560,0.04741641
149,1548770,0.01259089
150,313803,0.00255109
151,80896,0.00065765
152,7218982,0.05868747
153,3135845,0.02549318
154,780264,0.00634324
155,171649,0.00139544
156,8869806,0.07210801
157,3974882,0.03231422
158,1252849,0.01018517
159,340682,0.00276961
160,22380518,0.18194476
161,10408984,0.08462092
162,2364588,0.01922317
163,403615,0.00328123
164,22908223,0.18623479
165,12227548,0.09940513
166,4500546,0.03658766
167,1142059,0.00928449
168,21255356,0.17279764
169,9978556,0.08112171
170,2617980,0.02128314
171,412888,0.00335662
172,28026161,0.22784160
173,12524744,0.10182121
174,2593567,0.02108467
175,582323,0.00473406
176,5070539,0.04122148
177,1804028,0.01466603
178,457068,0.00371578
179,126025,0.00102453
180,10838315,0.08811121
181,3798092,0.03087699
182,836844,0.00680321
183,223774,0.00181919
184,8817949,0.07168644
185,3895441,0.03166839
186,1508895,0.01226672
187,518718,0.00421697
188,6462671,0.05253896
189,2021524,0.01643419
190,345138,0.00280584
191,54577,0.00044369
192,33467268,0.27207565
193,16146008,0.13126066
194,4515308,0.03670767
195,1342507,0.01091405
196,12648542,0.10282764
197,5349591,0.04349006
198,1235985,0.01004807
199,227050,0.00184583
200,47538929,0.38647269
201,18091767,0.14707891
202,2936256,0.02387060
203,442765,0.00359950
204,36449215,0.29631770
205,21830116,0.17747021
206,6307623,0.05127848
207,786005,0.00638991
208,7202641,0.05855462
209,3581645,0.02911736
210,1345204,0.01093598
211,439910,0.00357629
212,15540945,0.12634174
213,6917858,0.05623945
214,2789114,0.02267439
215,1062748,0.00863972
216,32978733,0.26810405
217,20466726,0.16638639
218,12143056,0.09871824
219,5609055,0.04559940
220,30012218,0.24398746
221,19273045,0.15668223
222,10995141,0.08938615
223,4910239,0.03991830
224,40621800,0.33023917
225,24360529,0.19804146
226,12255190,0.09962985
227,5230219,0.04251961
228,44301828,0.36015634
229,23402045,0.19024937
230,7047303,0.05729179
231,1339760,0.01089172
232,53038915,0.43118540
233,29280286,0.23803714
234,8810902,0.07162915
235,2050281,0.01666797
236,35254125,0.28660209
237,19312610,0.15700388
238,4431850,0.03602919
239,479323,0.00389671
240,65138069,0.52954673
241,49624570,0.40342812
242,31001164,0.25202720
243,12691294,0.10317520
244,79348239,0.64506980
245,65078980,0.52906636
246,43087772,0.35028654
247,18405266,0.14962753
248,15988377,0.12997918
249,5970620,0.04853878
250,1197818,0.00973779
251,294653,0.00239541
252,24272763,0.19732796
253,15585200,0.12670151
254,8783354,0.07140519
255,4085053,0.03320986
256,90191956,0.73322493
257,70705839,0.57481050
258,37836871,0.30759879
259,11198140,0.09103645
260,81285201,0.66081653
261,66798732,0.54304727
262,38960423,0.31673283
263,12034082,0.09783233
264,19402898,0.15773789
265,10401186,0.08455753
266,4508879,0.03665540
267,2035053,0.01654418
268,34029643,0.27664754
269,20355965,0.16548594
270,8297413,0.06745469
271,3371476,0.02740877
272,13904409,0.11303735
273,4423472,0.03596108
274,726104,0.00590294
275,86643,0.00070437
276,19423212,0.15790303
277,6751448,0.05488660
278,2450265,0.01991969
279,999158,0.00812276
280,13419336,0.10909389
281,6250063,0.05081054
282,2230315,0.01813158
283,992100,0.00806538
284,52834116,0.42952046
285,30026106,0.24410036
286,8922813,0.07253894
287,1491979,0.01212920
288,50496152,0.41051374
289,31466234,0.25580804
290,13396071,0.10890476
291,4520731,0.03675175
292,55677721,0.45263785
293,38856734,0.31588988
294,18477515,0.15021489
295,6034932,0.04906161
296,81597839,0.66335815
297,57843871,0.47024779
298,30224826,0.24571588
299,11003303,0.08945250
300,57837463,0.47019570
301,42134499,0.34253681
302,20494443,0.16661171
303,7003813,0.05693823
304,11446636,0.09305662
305,3546738,0.02883358
306,1066628,0.00867126
307,438013,0.00356087
308,14910481,0.12121631
309,7638842,0.06210076
310,2423917,0.01970549
311,561775,0.00456701
312,11816158,0.09606069
313,6350608,0.05162793
314,2097739,0.01705379
315,1390374,0.01130319
316,25353218,0.20611163
317,12070645,0.09812957
318,2219118,0.01804055
319,856632,0.00696408
320,54035817,0.43928982
321,35562510,0.28910914
322,12803184,0.10408482
323,2154834,0.01751795
324,65496559,0.53246112
325,39011857,0.31715097
326,12914052,0.10498613
327,2428332,0.01974138
328,19883113,0.16164184
329,10686265,0.08687511
330,3511149,0.02854425
331,875605,0.00711832
332,14494274,0.11783271
333,6338885,0.05153263
334,1754269,0.01426151
335,466600,0.00379327
336,16886323,0.13727913
337,9289785,0.07552228
338,1794576,0.01458919
339,300389,0.00244204
340,31922154,0.25951448
341,20391397,0.16577399
342,6237618,0.05070937
343,1076148,0.00874866
344,22605313,0.18377225
345,12186314,0.09906991
346,4508538,0.03665263
347,1369947,0.01113713
348,7492061,0.06090749
349,4154010,0.03377046
350,1635480,0.01329581
351,553555,0.00450018
352,57195051,0.46497314
353,34708154,0.28216356
354,11910256,0.09682567
355,2496468,0.02029530
356,36216443,0.29442536
357,18656472,0.15166974
358,5951673,0.04838475
359,1416259,0.01151363
360,27751308,0.22560716
361,17648460,0.14347500
362,6535452,0.05313064
363,1539824,0.01251816
364,41807058,0.33987484
365,24905914,0.20247523
366,9061058,0.07366282
367,2365595,0.01923135
368,43302002,0.35202815
369,29930285,0.24332138
370,10275729,0.08353761
371,1952371,0.01587200
372,22474857,0.18271170
373,10594467,0.08612883
374,3252684,0.02644303
375,1130752,0.00919257
376,43464966,0.35335298
377,20666131,0.16800747
378,5862988,0.04766377
379,1113153,0.00904949
380,39465377,0.32083790
381,16578974,0.13478050
382,3115635,0.02532888
383,418231,0.00340005
384,38643295,0.31415470
385,22458192,0.18257622
386,6169257,0.05015362
387,1046262,0.00850570
388,16333742,0.13278686
389,6720001,0.05463095
390,1088238,0.00884694
391,177448,0.00144258
392,38953729,0.31667841
393,17694563,0.14384980
394,3422481,0.02782342
395,405037,0.00329279
396,17648545,0.14347569
397,7769216,0.06316065
398,2107459,0.01713281
399,461051,0.00374816
400,5221021,0.04244484
401,1621592,0.01318290
402,241752,0.00196535
403,31496,0.00025605
404,57641424,0.46860198
405,35347788,0.28736353
406,11421550,0.09285268
407,1735852,0.01411179
408,11892799,0.09668375
409,4628085,0.03762450
410,1496637,0.01216707
411,466898,0.00379570
412,5645300,0.04589406
413,1379734,0.01121669
414,315349,0.00256366
415,109069,0.00088669
416,32311736,0.26268163
417,16262062,0.13220413
418,4827544,0.03924602
419,1016137,0.00826079
420,31205745,0.25369036
421,16618511,0.13510192
422,5423042,0.04408719
423,1043664,0.00848458
424,33439727,0.27185175
425,14791060,0.12024547
426,3317197,0.02696750
427,666293,0.00541670
428,18804603,0.15287398
429,8926005,0.07256489
430,2627980,0.02136444
431,569573,0.00463040
432,9419068,0.07657330
433,3661776,0.02976879
434,612428,0.00497880
435,96604,0.00078535
436,8506439,0.06915398
437,2663397,0.02165236
438,423231,0.00344070
439,83461,0.00067850
440,11111453,0.09033172
441,3684169,0.02995084
442,772258,0.00627815
443,234018,0.00190247
444,7160624,0.05821304
445,3068463,0.02494539
446,1283349,0.01043312
447,534887,0.00434842
448,11438175,0.09298784
449,4127248,0.03355289
450,958463,0.00779193
451,307564,0.00250037
452,9455234,0.07686731
453,3846166,0.03126781
454,1511146,0.01228502
455,767507,0.00623953
456,12333910,0.10026981
457,5327750,0.04331250
458,1409005,0.01145465
459,293525,0.00238624
460,49292886,0.40073166
461,32278145,0.26240855
462,10993561,0.08937330
463,1768793,0.01437959
464,27447336,0.22313598
465,16238643,0.13201374
466,4721994,0.03838794
467,1383427,0.01124671
468,13346522,0.10850194
469,7579539,0.06161865
470,2817277,0.02290335
471,731868,0.00594980
472,33195305,0.26986470
473,23376998,0.19004575
474,13680503,0.11121708
475,5506545,0.04476603
476,30695635,0.24954337
477,22290234,0.18121079
478,13807565,0.11225004
479,5842881,0.04750031
480,44525765,0.36197686
481,24091970,0.19585819
482,6909880,0.05617459
483,1280366,0.01040887
484,41282751,0.33561244
485,22977063,0.18679443
486,10926763,0.08883026
487,4764251,0.03873148
488,16446200,0.13370110
489,5072558,0.04123789
490,746363,0.00606764
491,104424,0.00084893
492,15876086,0.12906630
493,7221938,0.05871150
494,1604402,0.01304315
495,289403,0.00235273
496,84781902,0.68924333
497,70949930,0.57679487
498,47559032,0.38663612
499,21910291,0.17812200
500,66009520,0.53663129
501,48429325,0.39371126
502,27197808,0.22110742
503,10401718,0.08456185
504,25244447,0.20522737
505,15701192,0.12764448
506,8373814,0.06807580
507,4050495,0.03292892
508,24659809,0.20047449
509,12437295,0.10111029
510,4101344,0.03334230
511,1187334,0.00965256
512,25099082,0.20404561
513,11215154,0.09117477
514,2199378,0.01788007
515,372639,0.00302941
516,14577538,0.11850962
517,8279235,0.06730691
518,3258927,0.02649379
519,1142910,0.00929141
520,35527184,0.28882195
521,21287063,0.17305540
522,8377975,0.06810962
523,3038818,0.02470439
524,43368990,0.35257273
525,28403936,0.23091276
526,14017451,0.11395633
527,6201987,0.05041970
528,20881671,0.16975973
529,11350243,0.09227299
530,5376569,0.04370938
531,2841296,0.02309861
532,82579257,0.67133669
533,66387477,0.53970393
534,35573333,0.28919713
535,8785709,0.07142434
536,97982252,0.79655695
537,78233919,0.63601081
538,40810939,0.33177679
539,9089468,0.07389378
540,18453327,0.15001825
541,7862752,0.06392106
542,1205903,0.00980351
543,114219,0.00092856
544,22927226,0.18638928
545,8936746,0.07265221
546,2283134,0.01856098
547,733083,0.00595967
548,101643212,0.82631911
549,80520157,0.65459703
550,46646089,0.37921425
551,15815899,0.12857700
552,52765023,0.42895876
553,35161307,0.28584752
554,12167163,0.09891422
555,3505953,0.02850201
556,34311469,0.27893867
557,25585787,0.20800233
558,14380102,0.11690454
559,5241380,0.04261035
560,33412471,0.27163017
561,22024778,0.17905273
562,10671604,0.08675592
563,3720451,0.03024579
564,52192321,0.42430292
565,33835630,0.27507029
566,15570398,0.12658118
567,5470689,0.04447454
568,43071483,0.35015412
569,23434794,0.19051561
570,8818972,0.07169475
571,2582088,0.02099135
572,15970708,0.12983554
573,7467992,0.06071182
574,2063887,0.01677858
575,495875,0.00403127
576,10749119,0.08738609
577,3656815,0.02972846
578,895489,0.00727997
579,297150,0.00241571
580,3310933,0.02691658
581,1067392,0.00867747
582,273031,0.00221963
583,66580,0.00054127
584,29517534,0.23996588
585,17133938,0.13929214
586,5790837,0.04707721
587,1483327,0.01205886
588,21222354,0.17252934
589,9790282,0.07959112
590,3296634,0.02680033
591,980360,0.00796994
592,69321694,0.56355795
593,48999648,0.39834776
594,19305087,0.15694272
595,3271322,0.02659455
596,26978348,0.21932330
597,13639092,0.11088042
598,3512013,0.02855128
599,788050,0.00640653
600,16478043,0.13395997
601,6207747,0.05046653
602,1441296,0.01171717
603,416229,0.00338378
604,66590952,0.54135810
605,41198958,0.33493123
606,14472938,0.11765926
607,2822690,0.02294735
608,15209942,0.12365081
609,5009030,0.04072143
610,1136354,0.00923811
611,350694,0.00285100
612,12009938,0.09763605
613,3557175,0.02891843
614,922850,0.00750241
615,422591,0.00343550
616,40131939,0.32625679
617,27419968,0.22291349
618,10916851,0.08874968
619,2764586,0.02247499
620,10211759,0.08301756
621,3053194,0.02482126
622,786989,0.00639791
623,164688,0.00133885
624,58421100,0.47494043
625,35256450,0.28662099
626,11734768,0.09539902
627,3207900,0.02607896
628,70274608,0.57130476
629,50370038,0.40948848
630,23649135,0.19225811
631,6314497,0.05133436
632,40658329,0.33053613
633,15353783,0.12482018
634,3165602,0.02573509
635,443953,0.00360916
636,57469042,0.46720058
637,31896090,0.25930259
638,8627553,0.07013859
639,1344629,0.01093130
640,23677555,0.19248916
641,10871041,0.08837726
642,2439043,0.01982845
643,456526,0.00371138
644,55651841,0.45242745
645,32861196,0.26714852
646,10588203,0.08607790
647,1527124,0.01241491
648,10801056,0.08780831
649,4895872,0.03980150
650,1636233,0.01330193
651,532736,0.00433093
652,12710893,0.10333453
653,5153082,0.04189252
654,1607232,0.01306616
655,527971,0.00429220
656,28146461,0.22881959
657,11174318,0.09084279
658,3040844,0.02472086
659,908580,0.00738640
660,10282888,0.08359581
661,4991986,0.04058287
662,1413613,0.01149211
663,232224,0.00188789
664,55080076,0.44777923
665,32782817,0.26651133
666,11243841,0.09140798
667,1582852,0.01286796
668,25152841,0.20448265
669,11033839,0.08970075
670,2254054,0.01832457
671,414521,0.00336989
672,28924211,0.23514239
673,13882507,0.11285929
674,3773284,0.03067531
675,596161,0.00484655
676,42256132,0.34352564
677,21277186,0.17297511
678,4626489,0.03761153
679,702643,0.00571221
680,17792860,0.14464891
681,9935791,0.08077405
682,3234919,0.02629861
683,675930,0.00549504
684,22049049,0.17925005
685,11636846,0.09460295
686,3722618,0.03026341
687,823938,0.00669829
688,11583588,0.09416999
689,5919858,0.04812610
690,2526382,0.02053849
691,1025859,0.00833983
692,9499462,0.07722687
693,3295445,0.02679066
694,687096,0.00558582
695,139832,0.00113678
696,7774487,0.06320350
697,2723095,0.02213769
698,503954,0.00409695
699,137887,0.00112097
700,18536686,0.15069592
701,6515422,0.05296780
702,1121212,0.00911501
703,156877,0.00127535
704,11987911,0.09745697
705,3746884,0.03046068
706,1133064,0.00921136
707,510609,0.00415105
708,11308187,0.09193109
709,4839539,0.03934354
710,1914689,0.01556566
711,683047,0.00555290
712,47775847,0.38839874
713,33052554,0.26870419
714,12433196,0.10107697
715,2265119,0.01841452
716,8926359,0.07256777
717,4103734,0.03336173
718,1226388,0.00997005
719,326671,0.00265571
720,36149200,0.29387870
721,28267041,0.22979986
722,17632957,0.14334897
723,7005389,0.05695104
724,71444534,0.58081580
725,50139192,0.40761180
726,27320973,0.22210870
727,10685647,0.08687008
728,40117837,0.32614215
729,24179987,0.19657373
730,8380599,0.06813095
731,2107340,0.01713184
732,16332614,0.13277769
733,6598240,0.05364108
734,2339579,0.01901985
735,1022927,0.00831599
736,22966203,0.18670615
737,10948829,0.08900965
738,3684711,0.02995524
739,1207105,0.00981329
740,12334183,0.10027203
741,6922188,0.05627465
742,2085544,0.01695465
743,555308,0.00451443
744,18954432,0.15409203
745,12073646,0.09815397
746,6232213,0.05066543
747,3048351,0.02478189
748,16103089,0.13091174
749,6148814,0.04998743
750,1288847,0.01047782
751,233896,0.00190148
752,29806674,0.24231647
753,12672575,0.10302302
754,3089412,0.02511570
755,636248,0.00517244
756,29585412,0.24051770
757,14948387,0.12152447
758,6321842,0.05139407
759,3014438,0.02450619
760,70631107,0.57420296
761,49360937,0.40128489
762,24692679,0.20074171
763,7856715,0.06387199
764,90003896,0.73169607
765,75324338,0.61235707
766,49858594,0.40533065
767,22807907,0.18541926
768,65027044,0.52864414
769,26832911,0.21814095
770,5760299,0.04682895
771,1746398,0.01419752
772,4748542,0.03860377
773,2558294,0.02079792
774,983970,0.00799929
775,276018,0.00224392
776,47225638,0.38392576
777,31774680,0.25831558
778,15554200,0.12644949
779,6737625,0.05477423
780,34270219,0.27860332
781,13486917,0.10964330
782,5566501,0.04525345
783,2534087,0.02060112
784,85223381,0.69283238
785,68696267,0.55847348
786,34177790,0.27785191
787,6411498,0.05212294
788,28981224,0.23560589
789,18352213,0.14919623
790,6522212,0.05302300
791,2441451,0.01984803
792,29318441,0.23834733
793,13120129,0.10666146
794,2921343,0.02374936
795,427415,0.00347471
796,101551557,0.82557399
797,84367563,0.68587491
798,46773837,0.38025279
799,10557391,0.08582741
800,95906377,0.77968091
801,71752724,0.58332126
802,38786346,0.31531765
803,11617782,0.09444797
804,36837470,0.29947406
805,20193320,0.16416370
806,4435146,0.03605598
807,991425,0.00805989
808,45106839,0.36670076
809,32920402,0.26762985
810,18637397,0.15151467
811,6665465,0.05418759
812,16566842,0.13468187
813,6631784,0.05391378
814,3316716,0.02696359
815,1928921,0.01568136
816,69325512,0.56358899
817,52203090,0.42439047
818,28707037,0.23337686
819,9097300,0.07395745
820,55326992,0.44978656
821,37956723,0.30857314
822,18372306,0.14935958
823,5973600,0.04856301
824,34253033,0.27846361
825,15724956,0.12783767
826,4957591,0.04030325
827,1370837,0.01114436
828,56887267,0.46247098
829,34476253,0.28027830
830,11408707,0.09274827
831,2865850,0.02329823
832,2587170,0.02103267
833,761418,0.00619003
834,220393,0.00179171
835,64167,0.00052165
836,7767327,0.06314530
837,3135817,0.02549295
838,975500,0.00793043
839,415358,0.00337670
840,24968625,0.20298504
841,12815096,0.10418166
842,3686325,0.02996836
843,899007,0.00730857
844,35156862,0.28581138
845,20134944,0.16368913
846,6724499,0.05466752
847,1460831,0.01187598
848,25586960,0.20801186
849,14968022,0.12168410
850,5395635,0.04386438
851,1490459,0.01211684
852,49402484,0.40162265
853,31922057,0.25951370
854,8678373,0.07055174
855,1426535,0.01159717
856,74717361,0.60742259
857,50007696,0.40654279
858,18419152,0.14974042
859,2293203,0.01864283
860,38714847,0.31473639
861,21901767,0.17805270
862,4966624,0.04037669
863,489306,0.00397786
864,50424068,0.40992773
865,14026253,0.11402789
866,2115049,0.01719451
867,514705,0.00418435
868,18567736,0.15094835
869,8719885,0.07088922
870,2101587,0.01708507
871,574134,0.00466748
872,17979300,0.14616460
873,6316703,0.05135230
874,1256025,0.01021099
875,337922,0.00274717
876,40130248,0.32624304
877,27125057,0.22051598
878,10399572,0.08454441
879,2488811,0.02023305
880,53838946,0.43768933
881,32631019,0.26527728
882,12764720,0.10377212
883,3255736,0.02646785
884,52406292,0.42604242
885,30926956,0.25142392
886,10624837,0.08637572
887,2925404,0.02378238
888,63698779,0.51784588
889,42520513,0.34567495
890,16511664,0.13423330
891,3003749,0.02441929
892,31238978,0.25396053
893,15394195,0.12514872
894,4541509,0.03692067
895,1079540,0.00877623
896,36741663,0.29869519
897,15525378,0.12621518
898,2403434,0.01953897
899,291128,0.00236676
900,20845610,0.16946656
901,9080966,0.07382466
902,2286458,0.01858800
903,499529,0.00406097
904,13195199,0.10727175
905,4672705,0.03798724
906,1129800,0.00918483
907,354332,0.00288058
908,6851665,0.05570133
909,3490638,0.02837751
910,1245279,0.01012363
911,408602,0.00332177
912,20387657,0.16574359
913,8787496,0.07143887
914,2436875,0.01981083
915,612561,0.00497988
916,49310302,0.40087325
917,27952932,0.22724628
918,7969682,0.06479036
919,1111980,0.00903996
920,26094397,0.21213713
921,12957936,0.10534289
922,3009253,0.02446404
923,560814,0.00455920
924,66393420,0.53975224
925,46851695,0.38088575
926,18635386,0.15149832
927,2859871,0.02324962
928,38106986,0.30979472
929,21987199,0.17874723
930,4837508,0.03932703
931,629682,0.00511907
932,22639003,0.18404614
933,11034511,0.08970621
934,3780967,0.03073777
935,598152,0.00486274
936,20097351,0.16338351
937,9304803,0.07564437
938,2803000,0.02278728
939,601961,0.00489370
940,17241183,0.14016400
941,8810410,0.07162515
942,2302564,0.01871893
943,437710,0.00355841
944,19607185,0.15939866
945,7678946,0.06242679
946,1330396,0.01081559
947,264655,0.00215154
948,18234010,0.14823529
949,8591290,0.06984379
950,2155092,0.01752005
951,661037,0.00537397
952,33872230,0.27536783
953,16012169,0.13017260
954,4341649,0.03529589
955,694286,0.00564427
956,8798227,0.07152611
957,2932905,0.02384336
958,679829,0.00552674
959,157876,0.00128347
960,10272625,0.08351238
961,4752480,0.03863578
962,1701997,0.01383656
963,533491,0.00433707
964,59110218,0.48054269
965,38625497,0.31401001
966,13877148,0.11281572
967,1955486,0.01589733
968,24320234,0.19771388
969,8385580,0.06817145
970,2305271,0.01874094
971,674107,0.00548022
972,10332075,0.08399568
973,5451904,0.04432182
974,2369119,0.01926000
975,956943,0.00777957
976,66329361,0.53923147
977,47726358,0.38799641
978,28442514,0.23122639
979,11520526,0.09365732
980,41892857,0.34057236
981,30662001,0.24926994
982,18344595,0.14913430
983,6972830,0.05668635
984,37332544,0.30349882
985,19649296,0.15974100
986,5442795,0.04424777
987,1296868,0.01054302
988,45056562,0.36629203
989,29895194,0.24303610
990,10766510,0.08752747
991,2381660,0.01936195
992,32468433,0.26395552
993,12855130,0.10450712
994,3069136,0.02495086
995,916771,0.00745299
996,21159879,0.17202145
997,9644053,0.07840234
998,3117390,0.02534315
999,1015511,0.00825570
1000,9631371,0.07829924
1001,3599167,0.02925980
1002,736385,0.00598652
1003,190276,0.00154687
1004,19434365,0.15799370
1005,10101951,0.08212487
1006,5283517,0.04295290
1007,2640417,0.02146555
1008,34794276,0.28286370
1009,20653409,0.16790405
1010,8920875,0.07252318
1011,3972289,0.03229314
1012,21312549,0.17326259
1013,7267275,0.05908007
1014,2276546,0.01850742
1015,724331,0.00588852
1016,100593664,0.81778670
1017,87386291,0.71041598
1018,59863958,0.48667030
1019,25437779,0.20679908
1020,96102345,0.78127405
1021,74648780,0.60686505
1022,38855684,0.31588134
1023,10645951,0.08654737
1024,8160287,0.06633991
1025,5649856,0.04593109
1026,3543192,0.02880475
1027,1862728,0.01514324
1028,24750688,0.20121330
1029,15935142,0.12954640
1030,7530537,0.06122029
1031,3194663,0.02597135
1032,18858207,0.15330976
1033,8069388,0.06560093
1034,2415991,0.01964105
1035,805394,0.00654753
1036,15250233,0.12397836
1037,8846304,0.07191695
1038,4046451,0.03289605
1039,1832991,0.01490149
1040,97466104,0.79236087
1041,77290457,0.62834084
1042,42802861,0.34797033
1043,11465852,0.09321284
1044,50700008,0.41217101
1045,30557088,0.24841704
1046,9256509,0.07525176
1047,888118,0.00722005
1048,24336317,0.19784463
1049,12043822,0.09791151
1050,5002394,0.04066748
1051,2328315,0.01892828
1052,65147327,0.52962200
1053,43122432,0.35056831
1054,13531244,0.11000366
1055,2305763,0.01874494
1056,33896245,0.27556306
1057,18502681,0.15041948
1058,5108353,0.04152889
1059,2413421,0.01962016
1060,45723542,0.37171431
1061,35303269,0.28700161
1062,19785596,0.16084907
1063,6636359,0.05395097
1064,14869703,0.12088480
1065,5307862,0.04315082
1066,1666656,0.01354925
1067,560514,0.00455676
1068,20263379,0.16473326
1069,10094403,0.08206350
1070,3923154,0.03189369
1071,1441690,0.01172037
1072,70317931,0.57165696
1073,49207456,0.40003715
1074,22778716,0.18518195
1075,6033033,0.04904617
1076,41665113,0.33872089
1077,22853762,0.18579204
1078,7637931,0.06209336
1079,1863169,0.01514683
1080,97577994,0.79327049
1081,76893452,0.62511335
1082,41479962,0.33721568
1083,13508276,0.10981694
1084,80235637,0.65228399
1085,58160770,0.47282405
1086,29766124,0.24198681
1087,7787698,0.06331090
1088,36087860,0.29338003
1089,21609962,0.17568044
1090,7073525,0.05750496
1091,1763273,0.01433471
1092,19294401,0.15685585
1093,10729727,0.08722844
1094,3859137,0.03137326
1095,1240728,0.01008663
1096,10064818,0.08182299
1097,3647525,0.02965294
1098,1069525,0.00869482
1099,368599,0.00299656
1100,3603976,0.02929890
1101,1013547,0.00823974
1102,232921,0.00189356
1103,50449,0.00041013
1104,20638763,0.16778498
1105,8481780,0.06895352
1106,2059990,0.01674690
1107,473084,0.00384599
1108,66790446,0.54297991
1109,39765816,0.32328035
1110,12565404,0.10215176
1111,1916061,0.01557682
1112,52785489,0.42912515
1113,34049180,0.27680636
1114,9662616,0.07855325
1115,1193950,0.00970634
1116,37880402,0.30795268
1117,22656998,0.18419243
1118,5543534,0.04506674
1119,846207,0.00687933
1120,45674845,0.37131842
1121,30969113,0.25176664
1122,12343095,0.10034448
1123,3160471,0.02569338
1124,7789138,0.06332261
1125,2455310,0.01996070
1126,499712,0.00406246
1127,91676,0.00074529
1128,8313893,0.06758866
1129,3298017,0.02681157
1130,907220,0.00737534
1131,337204,0.00274134
1132,9681518,0.07870691
1133,2786342,0.02265186
1134,808224,0.00657054
1135,234947,0.00191003
1136,29440020,0.23933572
1137,12833041,0.10432755
1138,2843379,0.02311555
1139,484550,0.00393920
1140,38612008,0.31390035
1141,18676964,0.15183633
1142,4683857,0.03807790
1143,974901,0.00792556
1144,59691389,0.48526738
1145,35797907,0.29102282
1146,10895916,0.08857949
1147,3062946,0.02490054
1148,90111366,0.73256976
1149,66827566,0.54328168
1150,34449031,0.28005700
1151,9430762,0.07666836
1152,12290234,0.09991474
1153,3497314,0.02843178
1154,1108299,0.00901003
1155,362041,0.00294325
1156,9641883,0.07838469
1157,4248136,0.03453567
1158,1651199,0.01342359
1159,723069,0.00587826
1160,13339180,0.10844226
1161,5382898,0.04376083
1162,1350136,0.01097607
