# total_molecules: 123007215
bit_position,count,fraction
705,25267786,0.20541711
706,25996205,0.21133886
707,24655265,0.20043755
708,27563594,0.22408112
709,28143049,0.22879186
710,29559649,0.24030825
711,25968241,0.21111153
712,25264511,0.20539048
713,24163953,0.19644338
714,26094516,0.21213809
715,36211459,0.29438484
716,28248744,0.22965111
717,35001437,0.28454784
718,26386361,0.21451068
719,34712572,0.28219948
720,26766340,0.21759976
721,31762395,0.25821571
722,24998695,0.20322950
723,33179938,0.26973977
724,27385926,0.22263675
725,28249571,0.22965784
726,33111795,0.26918580
727,28621131,0.23267847
728,27246166,0.22150055
729,23800556,0.19348911
730,24474782,0.19897030
731,29987209,0.24378415
732,29413361,0.23911899
733,26867515,0.21842227
734,23484673,0.19092110
735,25533726,0.20757909
736,27556280,0.22402166
737,29766252,0.24198785
738,25968868,0.21111662
739,25774219,0.20953420
740,26851869,0.21829507
741,28045813,0.22800137
742,27645465,0.22474669
743,24824375,0.20181235
744,26897836,0.21866877
745,33254087,0.27034257
746,26942774,0.21903409
747,28083799,0.22831018
748,28963198,0.23545934
749,39519845,0.32128071
750,25331957,0.20593879
751,26503921,0.21546639
752,24289637,0.19746514
753,32956267,0.26792141
754,24231305,0.19699092
755,30101401,0.24471248
756,29170188,0.23714209
757,29556911,0.24028599
758,31725328,0.25791437
759,24790692,0.20153852
760,30754192,0.25001942
761,27908965,0.22688885
762,27125162,0.22051684
763,25946528,0.21093501
764,37515601,0.30498700
765,25936928,0.21085696
766,31439255,0.25558871
767,26357524,0.21427624
768,28980767,0.23560217
769,26596079,0.21621560
770,26139647,0.21250499
771,31855964,0.25897639
772,30214379,0.24563095
773,26490112,0.21535413
774,28275172,0.22986596
775,32027695,0.26037249
776,26778676,0.21770004
777,27505091,0.22360551
778,26411221,0.21471278
779,26247955,0.21338549
780,24160852,0.19641817
781,25808993,0.20981690
782,41066495,0.33385436
783,30245887,0.24588710
784,30371418,0.24690761
785,27622981,0.22456391
786,27155453,0.22076309
787,29408785,0.23908179
788,30811593,0.25048606
789,28846199,0.23450819
790,26839429,0.21819394
791,28431541,0.23113718
792,26685131,0.21693956
793,37985021,0.30880319
794,25529187,0.20754219
795,24354086,0.19798909
796,27333798,0.22221297
797,30055277,0.24433751
798,29697572,0.24142951
799,26789373,0.21778701
800,34954709,0.28416796
801,27189626,0.22104090
802,28372449,0.23065679
803,41460174,0.33705481
804,29268869,0.23794433
805,26383479,0.21448725
806,28533531,0.23196632
807,27101200,0.22032204
808,28724406,0.23351806
809,29332342,0.23846034
810,25883457,0.21042227
811,27897440,0.22679515
812,34427738,0.27988389
813,27563968,0.22408416
814,28298279,0.23005381
815,29587386,0.24053374
816,39980975,0.32502951
817,29839850,0.24258618
818,28311951,0.23016496
819,24748891,0.20119869
820,29473070,0.23960440
821,29493453,0.23977011
822,28043569,0.22798312
823,28743089,0.23366994
824,31613865,0.25700822
825,46274262,0.37619145
826,28409028,0.23095416
827,24273943,0.19733755
828,24273982,0.19733787
829,23929043,0.19453365
830,28133432,0.22871367
831,28463073,0.23139352
832,25420592,0.20665936
833,32769967,0.26640687
834,25856617,0.21020407
835,32660240,0.26551483
836,24397822,0.19834464
837,25621847,0.20829548
838,24702690,0.20082310
839,37675473,0.30628669
840,27103350,0.22033951
841,23928651,0.19453047
842,26775948,0.21767787
843,25799174,0.20973708
844,23648492,0.19225289
845,28851541,0.23455162
846,28459904,0.23136776
847,28489480,0.23160820
848,33809836,0.27486059
849,25829479,0.20998345
850,26658952,0.21672673
851,28706458,0.23337215
852,25517475,0.20744698
853,25802458,0.20976378
854,25617852,0.20826300
855,31970294,0.25990584
856,26309862,0.21388877
857,27429131,0.22298798
858,28454070,0.23132033
859,27363812,0.22245697
860,26864401,0.21839695
861,25595243,0.20807920
862,29167018,0.23711632
863,26078410,0.21200716
864,32085757,0.26084451
865,29425895,0.23922089
866,25452186,0.20691620
867,24885648,0.20231047
868,25872634,0.21033428
869,26789280,0.21778625
870,26570920,0.21601107
871,30757520,0.25004647
872,27225600,0.22133336
873,27307481,0.22199902
874,25396639,0.20646463
875,30036713,0.24418660
876,34499352,0.28046608
877,30223034,0.24570131
878,25523699,0.20749758
879,26851324,0.21829064
880,27684676,0.22506546
881,24278511,0.19737469
882,24773694,0.20140033
883,24041464,0.19544759
884,28080290,0.22828165
885,34368829,0.27940498
886,30271690,0.24609687
887,23481040,0.19089157
888,25573246,0.20790037
889,28461652,0.23138197
890,27421446,0.22292551
891,25374463,0.20628435
892,34613966,0.28139785
893,26542384,0.21577908
894,29694233,0.24140237
895,30466367,0.24767951
896,31609062,0.25696917
897,27739715,0.22551291
898,27559587,0.22404854
899,26074280,0.21197358
900,28273540,0.22985270
901,30278621,0.24615321
902,28953824,0.23538314
903,29580813,0.24048031
904,29092017,0.23650659
905,24302462,0.19756940
906,24626397,0.20020287
907,25775298,0.20954298
908,27136637,0.22061012
909,26156784,0.21264431
910,27826197,0.22621597
911,28608810,0.23257831
912,25991327,0.21129921
913,33854217,0.27522139
914,31177592,0.25346149
915,26448865,0.21501881
916,27968322,0.22737139
917,33954998,0.27604070
918,31458185,0.25574260
919,24992285,0.20317739
920,27152541,0.22073942
921,35322105,0.28715474
922,23408082,0.19029845
923,25591888,0.20805193
924,24843963,0.20197159
925,25131478,0.20430897
926,32193151,0.26171758
927,26801154,0.21788278
928,25184261,0.20473808
929,31627270,0.25711719
930,28048967,0.22802701
931,27498826,0.22355458
932,30217653,0.24565757
933,29399891,0.23900948
934,33563265,0.27285607
935,24564488,0.19969957
936,26216764,0.21313192
937,25375281,0.20629100
938,26911374,0.21877883
939,25550540,0.20771578
940,34304558,0.27888249
941,28735859,0.23361117
942,40147860,0.32638622
943,29638867,0.24095226
944,26682656,0.21691944
945,25506736,0.20735967
946,28116203,0.22857361
947,26650268,0.21665614
948,26068566,0.21192713
949,27311215,0.22202937
950,26961383,0.21918538
951,29779432,0.24209500
952,26353279,0.21424173
953,32045917,0.26052063
954,27177458,0.22094198
955,28286160,0.22995529
956,30429197,0.24737733
957,25392701,0.20643261
958,32267199,0.26231956
959,27209280,0.22120068
960,71251738,0.57924844
961,26598216,0.21623297
962,42639139,0.34663933
963,27794856,0.22596118
964,27261036,0.22162144
965,25376839,0.20630366
966,24970027,0.20299644
967,27456850,0.22321333
968,24205133,0.19677816
969,30344250,0.24668675
970,24971372,0.20300738
971,25608991,0.20819097
972,30748580,0.24997379
973,26449451,0.21502357
974,28174879,0.22905062
975,26624134,0.21644368
976,26150020,0.21258932
977,24208851,0.19680838
978,28353255,0.23050075
979,24774407,0.20140613
980,28156775,0.22890344
981,34279948,0.27868242
982,25184634,0.20474111
983,25572924,0.20789776
984,26231929,0.21325521
985,26084259,0.21205471
986,43012365,0.34967351
987,29282318,0.23805366
988,29589390,0.24055004
989,31985436,0.26002894
990,35759697,0.29071219
991,27604264,0.22441175
992,29077106,0.23638537
993,26342079,0.21415068
994,26549089,0.21583359
995,25846813,0.21012437
996,26436592,0.21491904
997,29372062,0.23878325
998,26591405,0.21617760
999,30567138,0.24849874
1000,28276601,0.22987758
1001,33549483,0.27274403
1002,27195138,0.22108571
1003,29862501,0.24277032
1004,26715184,0.21718388
1005,28429189,0.23111806
1006,26939964,0.21901125
1007,32047544,0.26053386
1008,26083425,0.21204793
1009,28560994,0.23218958
1010,27715775,0.22531829
1011,25928563,0.21078896
1012,27584317,0.22424959
1013,28538813,0.23200926
1014,27426163,0.22296386
1015,32597163,0.26500204
1016,31071528,0.25259923
1017,29507498,0.23988429
1018,30417086,0.24727888
1019,27310525,0.22202377
1020,29951989,0.24349782
1021,28813004,0.23423832
1022,24934669,0.20270900
1023,29568740,0.24038216
1024,26834060,0.21815029
1025,26850812,0.21828648
1026,29930723,0.24332494
1027,25302845,0.20570212
1028,27993069,0.22757258
1029,26374095,0.21441096
1030,33611050,0.27324454
1031,25177782,0.20468541
1032,28455913,0.23133532
1033,34373204,0.27944055
1034,26544510,0.21579637
1035,29897478,0.24305467
1036,26431649,0.21487885
1037,24474229,0.19896580
1038,26818172,0.21802113
1039,26488499,0.21534102
1040,26179622,0.21282997
1041,25342308,0.20602294
1042,28733029,0.23358816
1043,27248557,0.22151999
1044,33178033,0.26972428
1045,29395358,0.23897263
1046,26338680,0.21412305
1047,35529117,0.28883767
1048,29070289,0.23632995
1049,29305906,0.23824542
1050,26633793,0.21652220
1051,28776893,0.23394476
1052,26381591,0.21447190
1053,33749479,0.27436991
1054,27819731,0.22616341
1055,24835227,0.20190057
1056,27124540,0.22051178
1057,27106221,0.22036285
1058,29654970,0.24108318
1059,37260740,0.30291508
1060,25795611,0.20970811
1061,32245527,0.26214338
1062,30699706,0.24957647
1063,33775696,0.27458305
1064,25787978,0.20964606
1065,29523692,0.24001594
1066,26451786,0.21504256
1067,25631117,0.20837084
1068,23589476,0.19177311
1069,27549135,0.22396357
1070,28978622,0.23558473
1071,34389646,0.27957422
1072,32555018,0.26465942
1073,52366470,0.42571869
1074,34312175,0.27894441
1075,28689281,0.23323251
1076,31192889,0.25358585
1077,31213766,0.25375557
1078,25009726,0.20331918
1079,27242664,0.22147208
1080,24427855,0.19858880
1081,27901178,0.22682554
1082,30467296,0.24768706
1083,24155271,0.19637280
1084,30828956,0.25062722
1085,29704915,0.24148921
1086,32362195,0.26309184
1087,34523822,0.28066502
1088,23080338,0.18763402
1089,36804861,0.29920896
1090,28039181,0.22794745
1091,28981542,0.23560847
1092,43453149,0.35325691
1093,28888238,0.23484995
1094,30049828,0.24429321
1095,25565179,0.20783479
1096,32503665,0.26424194
1097,28290935,0.22999411
1098,24591542,0.19991951
1099,25450151,0.20689966
1100,40516496,0.32938309
1101,33233643,0.27017637
1102,28950636,0.23535722
1103,25806336,0.20979530
1104,27461750,0.22325316
1105,27276892,0.22175034
1106,27454285,0.22319248
1107,29961902,0.24357841
1108,29380537,0.23885214
1109,23656687,0.19231951
1110,28822620,0.23431650
1111,38044354,0.30928555
1112,29127740,0.23679700
1113,27051196,0.21991552
1114,29640490,0.24096546
1115,30606697,0.24882034
1116,32279968,0.26242337
1117,26689806,0.21697757
1118,27935710,0.22710627
1119,26960148,0.21917534
1120,30616637,0.24890115
1121,29459188,0.23949155
1122,28279091,0.22989782
1123,35058170,0.28500905
1124,26371836,0.21439259
1125,29259119,0.23786506
1126,23968693,0.19485599
1127,29448721,0.23940645
1128,31032459,0.25228162
1129,28472550,0.23147057
1130,34031017,0.27665871
1131,28221276,0.22942781
1132,27774626,0.22579672
1133,23166323,0.18833304
1134,29650458,0.24104649
1135,27870705,0.22657781
1136,27192676,0.22106570
1137,29813098,0.24236869
1138,36213826,0.29440408
1139,27766053,0.22572703
1140,28229273,0.22949282
1141,26139220,0.21250152
1142,25974682,0.21116389
1143,25766726,0.20947329
1144,37479814,0.30469606
1145,31911777,0.25943012
1146,25564320,0.20782781
1147,27025358,0.21970547
1148,26584963,0.21612523
1149,25920015,0.21071947
