# total_molecules: 123007215
bit_position,count,fraction
354,12369,0.00010056
355,252113,0.00204958
356,262296,0.00213236
357,24083,0.00019579
358,20210,0.00016430
359,142572,0.00115905
360,3250752,0.02642733
361,71536,0.00058156
362,9005473,0.07321093
363,28078,0.00022826
364,103013,0.00083745
365,7286,0.00005923
366,383593,0.00311846
367,1567921,0.01274658
368,7614909,0.06190620
369,478516,0.00389015
370,266917,0.00216993
371,16913428,0.13749948
372,2784837,0.02263962
373,32257332,0.26223935
374,4140144,0.03365773
375,2602,0.00002115
376,6248,0.00005079
377,104938,0.00085310
378,102271,0.00083142
379,900254,0.00731871
380,150227,0.00122129
381,519180,0.00422073
382,47675,0.00038758
383,533,0.00000433
384,39275,0.00031929
385,152427,0.00123917
386,893244,0.00726172
387,1458672,0.01185843
388,19682,0.00016001
389,3278901,0.02665617
390,18009,0.00014641
391,859053,0.00698376
392,1905055,0.01548734
393,484547,0.00393918
394,331954,0.00269865
395,10219567,0.08308104
396,283602,0.00230557
397,20697,0.00016826
398,47192,0.00038365
399,2993215,0.02433365
400,1678102,0.01364231
401,89174,0.00072495
402,3892587,0.03164519
403,53673,0.00043634
404,9829027,0.07990610
405,685924,0.00557629
406,5251,0.00004269
407,2094442,0.01702698
408,2407,0.00001957
409,110321,0.00089687
410,166621,0.00135456
411,8731,0.00007098
412,20070419,0.16316457
413,30021907,0.24406623
414,2220655,0.01805305
415,249432,0.00202778
416,3160139,0.02569068
417,9373,0.00007620
418,86179,0.00070060
419,305866,0.00248657
420,1173270,0.00953822
421,2261883,0.01838821
422,1706503,0.01387319
423,11641,0.00009464
424,1660597,0.01350000
425,5277009,0.04290000
426,690355,0.00561231
427,7852009,0.06383373
428,2441325,0.01984701
429,15092685,0.12269756
430,1545123,0.01256124
431,1098009,0.00892638
432,1058070,0.00860169
433,844627,0.00686648
434,331771,0.00269717
435,9736618,0.07915485
436,16806,0.00013663
437,1390423,0.01130359
438,32537,0.00026451
439,4885,0.00003971
440,2326183,0.01891095
441,14250415,0.11585024
442,212811,0.00173007
443,37556,0.00030532
444,8900,0.00007235
445,191706,0.00155849
446,348384,0.00283222
447,837468,0.00680828
448,21667,0.00017614
449,188409,0.00153169
450,3940,0.00003203
451,6708067,0.05453393
452,16464,0.00013385
453,1561107,0.01269118
454,8534365,0.06938101
455,31338,0.00025477
456,323504,0.00262996
457,307702,0.00250150
458,2905433,0.02362002
459,2725674,0.02215865
460,19635,0.00015962
461,11634,0.00009458
462,1679292,0.01365198
463,18719,0.00015218
464,126927,0.00103187
465,3837258,0.03119539
466,15333,0.00012465
467,830545,0.00675200
468,6062188,0.04928319
469,9849,0.00008007
470,4888,0.00003974
471,9946544,0.08086147
472,3675944,0.02988397
473,296285,0.00240868
474,40767,0.00033142
475,1731159,0.01407364
476,1598656,0.01299644
477,25166,0.00020459
478,9298,0.00007559
479,2487479,0.02022222
480,54305,0.00044148
481,1775581,0.01443477
482,22525,0.00018312
483,16990,0.00013812
484,60403,0.00049105
485,31989,0.00026006
486,4903426,0.03986291
487,20513,0.00016676
488,2050219,0.01666747
489,28017,0.00022777
490,2362,0.00001920
491,580325,0.00471781
492,404888,0.00329158
493,109947,0.00089383
494,40620,0.00033022
495,6595872,0.05362183
496,689227,0.00560314
497,21065796,0.17125659
498,7761241,0.06309582
499,19262,0.00015659
500,20010,0.00016267
501,599756,0.00487578
502,10793,0.00008774
503,1707015,0.01387736
504,133923,0.00108874
505,213921,0.00173909
506,52407,0.00042605
507,5532746,0.04497904
508,118464,0.00096307
509,26084,0.00021205
510,9361,0.00007610
511,77346,0.00062879
512,29840,0.00024259
513,254025,0.00206512
514,219209,0.00178208
515,1845258,0.01500122
516,668701,0.00543627
517,5261,0.00004277
518,57168,0.00046475
519,21640479,0.17592853
520,16404,0.00013336
521,13614,0.00011068
522,12348,0.00010038
523,5518240,0.04486111
524,1691885,0.01375436
525,615368,0.00500270
526,8684,0.00007060
527,12130,0.00009861
528,717281,0.00583121
529,1021972,0.00830823
530,73676,0.00059896
531,1496091,0.01216263
532,4875823,0.03963851
533,87680,0.00071280
534,1048924,0.00852734
535,449820,0.00365686
536,505708,0.00411121
537,290607,0.00236252
538,16577635,0.13476961
539,63109,0.00051305
540,2947387,0.02396109
541,4445065,0.03613662
542,806,0.00000655
543,388560,0.00315884
544,1541050,0.01252813
545,5440,0.00004423
546,8153,0.00006628
547,11743099,0.09546675
548,24558,0.00019965
549,1017962,0.00827563
550,149880,0.00121847
551,674007,0.00547941
552,540392,0.00439317
553,18437128,0.14988656
554,18149531,0.14754851
555,56839,0.00046208
556,4817,0.00003916
557,322045,0.00261810
558,272121,0.00221224
559,36348,0.00029549
560,6427220,0.05225076
561,22280,0.00018113
562,46624,0.00037903
563,4914897,0.03995617
564,226930,0.00184485
565,13963,0.00011351
566,18056,0.00014679
567,43617,0.00035459
568,300542,0.00244329
569,18672,0.00015180
570,8187,0.00006656
571,261374,0.00212487
572,148061,0.00120368
573,1977144,0.01607340
574,52122,0.00042373
575,6609,0.00005373
576,1357536,0.01103623
577,30301,0.00024634
578,7051,0.00005732
579,18324,0.00014897
580,5206899,0.04233003
581,1250422,0.01016544
582,455397,0.00370220
583,143656,0.00116787
584,248205,0.00201781
585,575971,0.00468242
586,4363,0.00003547
587,1394564,0.01133725
588,100349,0.00081580
589,12395,0.00010077
590,39985,0.00032506
591,1908370,0.01551429
592,2336813,0.01899737
593,54460,0.00044274
594,4587,0.00003729
595,729471,0.00593031
596,1137555,0.00924787
597,161216,0.00131062
598,4964,0.00004036
599,1628094,0.01323576
600,1280,0.00001041
601,183692,0.00149334
602,52126883,0.42377094
603,388963,0.00316212
604,129350,0.00105156
605,275773,0.00224193
606,1767504,0.01436911
607,56505430,0.45936679
608,3983211,0.03238193
609,549849,0.00447005
610,5787778,0.04705235
611,11557494,0.09395785
612,399895,0.00325099
613,18850087,0.15324375
614,2246788,0.01826550
615,310491,0.00252417
616,1399117,0.01137427
617,259230,0.00210744
618,384279,0.00312404
619,1346663,0.01094784
620,157785,0.00128273
621,347936,0.00282858
622,3692,0.00003001
623,5599047,0.04551804
624,1594545,0.01296302
625,1007549,0.00819097
626,3707494,0.03014046
627,15326,0.00012459
628,266701,0.00216817
629,17060485,0.13869499
630,3392446,0.02757924
631,1724950,0.01402316
632,27662,0.00022488
633,1616986,0.01314546
634,589526,0.00479261
635,1033412,0.00840123
636,177423,0.00144238
637,9625045,0.07824781
638,2892890,0.02351805
639,711425,0.00578360
640,522896,0.00425094
641,8055097,0.06548475
642,12616,0.00010256
643,388707,0.00316003
644,153740,0.00124985
645,28496,0.00023166
646,2366682,0.01924019
647,158090,0.00128521
648,4000709,0.03252418
649,1457614,0.01184983
650,267449,0.00217425
651,5463720,0.04441788
652,63875,0.00051928
653,1298885,0.01055942
654,2544257,0.02068380
655,604555,0.00491479
656,4417455,0.03591216
657,60277,0.00049003
658,12468,0.00010136
659,195666,0.00159069
660,12887,0.00010477
661,3198,0.00002600
662,3122120,0.02538160
663,2673422,0.02173386
664,1272967,0.01034872
665,9317253,0.07574558
666,122184,0.00099331
667,388352,0.00315715
668,8880688,0.07219648
669,9283896,0.07547440
670,549740,0.00446917
671,1141161,0.00927719
672,46911,0.00038137
673,52934,0.00043033
674,3659171,0.02974761
675,16776,0.00013638
676,1614456,0.01312489
677,164120,0.00133423
678,1473449,0.01197856
679,23203,0.00018863
680,17546088,0.14264275
681,539678,0.00438737
682,2742,0.00002229
683,1554939,0.01264104
684,6940,0.00005642
685,343329,0.00279113
686,12447066,0.10118972
687,64488,0.00052426
688,35914,0.00029197
689,673403,0.00547450
690,10030858,0.08154691
691,31514,0.00025620
692,243691,0.00198111
693,129864,0.00105574
694,28996,0.00023573
695,94029,0.00076442
696,7049128,0.05730662
697,4595888,0.03736275
698,9887,0.00008038
699,13419,0.00010909
700,5368777,0.04364603
701,365144,0.00296848
702,22874,0.00018596
703,37889,0.00030802
704,2894730,0.02353301
705,474887,0.00386064
706,33632,0.00027341
707,3635465,0.02955489
708,244947,0.00199132
709,133622,0.00108629
710,135937,0.00110511
711,17945,0.00014589
712,341562,0.00277676
713,35677,0.00029004
714,3922,0.00003188
715,398651,0.00324087
716,1935469,0.01573460
717,21211,0.00017244
718,89450,0.00072719
719,144227,0.00117251
720,16442,0.00013367
721,1895483,0.01540953
722,706277,0.00574175
723,129396,0.00105194
724,6182,0.00005026
725,180065,0.00146386
726,206973,0.00168261
727,374148,0.00304168
728,15814463,0.12856533
729,2184022,0.01775523
730,717870,0.00583600
731,578833,0.00470568
732,321133,0.00261068
733,593605,0.00482577
734,1087792,0.00884332
735,14139,0.00011494
736,5634936,0.04580980
737,178379,0.00145015
738,720433,0.00585684
739,92791,0.00075435
740,240531,0.00195542
741,875596,0.00711825
742,1913,0.00001555
743,59132,0.00048072
744,861183,0.00700108
745,1094826,0.00890050
746,29471,0.00023959
747,19551705,0.15894763
748,6135671,0.04988058
749,154819,0.00125862
750,4009309,0.03259410
751,969384,0.00788071
752,4347129,0.03534044
753,233728,0.00190012
754,3430,0.00002788
755,150366,0.00122242
756,498580,0.00405326
757,97578,0.00079327
758,6123,0.00004978
759,1579325,0.01283929
760,19621,0.00015951
761,5646,0.00004590
762,513299,0.00417292
763,45970,0.00037372
764,730454,0.00593830
765,1575902,0.01281146
766,523233,0.00425368
767,10649,0.00008657
768,7340681,0.05967683
769,231233,0.00187983
770,2156599,0.01753230
771,1945287,0.01581441
772,494017,0.00401616
773,787328,0.00640067
774,75268,0.00061190
775,9770,0.00007943
776,47958,0.00038988
777,52301,0.00042519
778,1147,0.00000932
779,592634,0.00481788
780,178318,0.00144965
781,1070891,0.00870592
782,273069,0.00221994
783,321274,0.00261183
784,4061867,0.03302137
785,87993,0.00071535
786,659681,0.00536295
787,86120,0.00070012
788,76178,0.00061930
789,1224831,0.00995739
790,395888,0.00321841
791,308233,0.00250581
792,2073139,0.01685380
793,35210,0.00028624
794,998645,0.00811859
795,17255579,0.14028103
796,114820,0.00093344
797,190980,0.00155259
798,3964,0.00003223
799,984476,0.00800340
800,484440,0.00393831
801,6508836,0.05291426
802,3680024,0.02991714
803,221913,0.00180406
804,38858,0.00031590
805,14122069,0.11480683
806,462375,0.00375893
807,237471,0.00193055
808,2002704,0.01628119
809,56636,0.00046043
810,563397,0.00458019
811,152102,0.00123653
812,175039,0.00142300
813,432,0.00000351
814,137511,0.00111791
815,58548,0.00047597
816,113045,0.00091901
817,2979667,0.02422351
818,1405,0.00001142
819,35931,0.00029210
820,41338,0.00033606
821,4990126,0.04056775
822,10284,0.00008360
823,563908,0.00458435
824,18394,0.00014954
825,12461002,0.10130302
826,3758,0.00003055
827,9220,0.00007495
828,63071,0.00051274
829,1776678,0.01444369
830,2534,0.00002060
831,1051931,0.00855178
832,2210482,0.01797034
833,2556133,0.02078035
834,4010225,0.03260154
835,6486224,0.05273044
836,16728312,0.13599456
837,100258,0.00081506
838,371483,0.00302001
839,829443,0.00674304
840,1507,0.00001225
841,87582,0.00071201
842,75479,0.00061361
843,4958,0.00004031
844,185022,0.00150416
845,1003547,0.00815844
846,18586,0.00015110
847,100423,0.00081640
848,1588139,0.01291094
849,396,0.00000322
850,4888987,0.03974553
851,30203,0.00024554
852,325450,0.00264578
853,2566038,0.02086087
854,154265,0.00125411
855,129854,0.00105566
856,19721,0.00016032
857,28805,0.00023417
858,20570,0.00016723
859,4119597,0.03349069
860,93033,0.00075632
861,9242480,0.07513771
862,18449,0.00014998
863,28092,0.00022838
864,803,0.00000653
865,9634885,0.07832780
866,4842,0.00003936
867,1769039,0.01438159
868,40357,0.00032809
869,2543243,0.02067556
870,397768,0.00323370
871,1562812,0.01270504
872,11718,0.00009526
873,14737,0.00011981
874,14298,0.00011624
875,5396751,0.04387345
876,1718,0.00001397
877,732061,0.00595137
878,3428661,0.02787366
879,22740,0.00018487
880,107445,0.00087349
881,315591,0.00256563
882,894569,0.00727249
883,3003764,0.02441941
884,466233,0.00379029
885,38836640,0.31572652
886,29817,0.00024240
887,2218,0.00001803
888,4814625,0.03914100
889,74039,0.00060191
890,63637,0.00051734
891,1794168,0.01458588
892,45847,0.00037272
893,1679600,0.01365448
894,73060,0.00059395
895,348842,0.00283595
896,1563256,0.01270865
897,1829,0.00001487
898,56243,0.00045723
899,2667,0.00002168
900,300264,0.00244103
901,977219,0.00794440
902,364711,0.00296496
903,10941,0.00008895
904,20288,0.00016493
905,121957,0.00099146
906,294266,0.00239227
907,56150,0.00045648
908,3085299,0.02508226
909,896601,0.00728901
910,1820605,0.01480080
911,11796162,0.09589813
912,4515,0.00003671
913,104154,0.00084673
914,1128714,0.00917600
915,13867653,0.11273853
916,247550,0.00201248
917,2353501,0.01913303
918,1832,0.00001489
919,634891,0.00516141
920,8622702,0.07009916
921,6085,0.00004947
922,744945,0.00605611
923,5620,0.00004569
924,247742,0.00201404
925,2889605,0.02349135
926,9092485,0.07391831
927,26434841,0.21490480
928,1149382,0.00934402
929,120443,0.00097915
930,6990,0.00005683
931,368213,0.00299343
932,4996546,0.04061994
933,144033,0.00117093
934,318185,0.00258672
935,4406662,0.03582442
936,117350,0.00095401
937,20754193,0.16872338
938,448254,0.00364413
939,8011,0.00006513
940,5598299,0.04551196
941,19164748,0.15580182
942,3082397,0.02505867
943,836,0.00000680
944,474632,0.00385857
945,4715,0.00003833
946,551499,0.00448347
947,20242,0.00016456
948,8526599,0.06931788
949,1381607,0.01123192
950,16188,0.00013160
951,993,0.00000807
952,2355257,0.01914731
953,167048,0.00135803
954,831584,0.00676045
955,10194,0.00008287
956,24418,0.00019851
957,5558241,0.04518630
958,320925,0.00260899
959,2684228,0.02182171
960,2918094,0.02372295
961,1882482,0.01530383
962,188372,0.00153139
963,2873915,0.02336379
964,3274091,0.02661706
965,4116182,0.03346293
966,907355,0.00737644
967,677096,0.00550452
968,6728632,0.05470112
969,1190728,0.00968015
970,31805,0.00025856
971,7392778,0.06010036
972,84049,0.00068329
973,56209,0.00045696
974,3642582,0.02961275
975,7072116,0.05749351
976,4875,0.00003963
977,1433354,0.01165260
978,36771,0.00029893
979,1304598,0.01060587
980,71739,0.00058321
981,19245,0.00015645
982,14472,0.00011765
983,2007,0.00001632
984,67608,0.00054963
985,42839,0.00034826
986,13346,0.00010850
987,98090,0.00079743
988,3016840,0.02452572
989,2152473,0.01749875
990,743704,0.00604602
991,56637,0.00046044
992,8550,0.00006951
993,527527,0.00428859
994,10345758,0.08410692
995,173895,0.00141370
996,381515,0.00310157
997,530779,0.00431502
998,95175,0.00077374
999,7321667,0.05952226
1000,2043056,0.01660924
1001,6050,0.00004918
1002,4711,0.00003830
1003,9949077,0.08088206
1004,2192,0.00001782
1005,37506,0.00030491
1006,2587534,0.02103563
1007,5302,0.00004310
1008,1646625,0.01338641
1009,1186524,0.00964597
1010,10176,0.00008273
1011,54483,0.00044293
1012,57914,0.00047082
1013,96092,0.00078119
1014,1356832,0.01103051
1015,19562,0.00015903
1016,1347701,0.01095628
1017,4944072,0.04019335
1018,11076,0.00009004
1019,65873,0.00053552
1020,7497,0.00006095
1021,42654,0.00034676
1022,15017,0.00012208
1023,10300044,0.08373528
1024,138625,0.00112697
1025,20053,0.00016302
1026,73024,0.00059366
1027,148678,0.00120869
1028,383931,0.00312121
1029,189121,0.00153748
1030,2021263,0.01643207
1031,752656,0.00611880
1032,2571,0.00002090
1033,7549,0.00006137
1034,586296,0.00476635
1035,538918,0.00438119
1036,476973,0.00387760
1037,5047279,0.04103238
1038,699064,0.00568311
1039,257421,0.00209273
1040,3102179,0.02521949
1041,5502214,0.04473082
1042,5407241,0.04395873
1043,403140,0.00327737
1044,310099,0.00252098
1045,21799,0.00017722
1046,37306,0.00030328
1047,3953041,0.03213666
1048,970007,0.00788577
1049,17810,0.00014479
1050,1220563,0.00992269
1051,208731,0.00169690
1052,6146,0.00004996
1053,88027,0.00071562
1054,1577023,0.01282057
1055,28635,0.00023279
1056,3720707,0.03024788
1057,521868,0.00424258
1058,11708537,0.09518577
1059,60912,0.00049519
1060,127509,0.00103660
1061,23033902,0.18725651
1062,9543273,0.07758303
1063,28169806,0.22900938
1064,2738397,0.02226208
1065,580204,0.00471683
1066,5622453,0.04570832
1067,512038,0.00416267
1068,2754349,0.02239177
1069,972981,0.00790995
1070,21370,0.00017373
1071,245060,0.00199224
1072,1562,0.00001270
1073,1770222,0.01439120
1074,3594626,0.02922289
1075,7370918,0.05992265
1076,136379,0.00110871
1077,3437753,0.02794757
1078,6958,0.00005657
1079,5108124,0.04152703
1080,145215,0.00118054
1081,7493,0.00006092
1082,5792208,0.04708836
1083,271556,0.00220764
1084,884815,0.00719320
1085,712818,0.00579493
1086,315921,0.00256831
1087,978834,0.00795753
1088,45021,0.00036600
1089,1984985,0.01613714
1090,452133,0.00367566
1091,334361,0.00271822
1092,14733,0.00011977
1093,517345,0.00420581
1094,20798943,0.16908718
1095,249845,0.00203114
1096,761017,0.00618677
1097,3620192,0.02943073
1098,455327,0.00370163
1099,5565,0.00004524
1100,65410,0.00053176
1101,18602896,0.15123419
1102,12738176,0.10355633
1103,1252558,0.01018280
1104,4591397,0.03732624
1105,3256953,0.02647774
1106,210124,0.00170823
1107,857420,0.00697049
1108,105914,0.00086104
1109,366137,0.00297655
1110,115214,0.00093664
1111,1130049,0.00918685
1112,4326572,0.03517332
1113,5345,0.00004345
1114,6441207,0.05236446
1115,14286,0.00011614
1116,116296,0.00094544
1117,25069,0.00020380
1118,3279069,0.02665753
1119,561781,0.00456706
1120,2089092,0.01698349
1121,51255,0.00041668
1122,484791,0.00394116
1123,46957,0.00038174
1124,193596,0.00157386
1125,94916,0.00077163
1126,399535,0.00324806
1127,75928,0.00061726
1128,6481,0.00005269
1129,371156,0.00301735
1130,800623,0.00650875
1131,90582,0.00073640
1132,175835,0.00142947
1133,3924824,0.03190727
1134,5823,0.00004734
1135,1007995,0.00819460
1136,246562,0.00200445
1137,3966,0.00003224
1138,1785391,0.01451452
1139,83272,0.00067697
1140,10280,0.00008357
1141,2356994,0.01916143
1142,9214,0.00007491
1143,87303,0.00070974
1144,802163,0.00652127
1145,170488,0.00138600
1146,287367,0.00233618
1147,2741273,0.02228547
1148,390996,0.00317864
1149,13035,0.00010597
1150,256904,0.00208853
1151,4027247,0.03273993
1152,953083,0.00774819
1153,101080,0.00082174
1154,189811,0.00154309
1155,383947,0.00312134
1156,32349,0.00026298
1157,700954,0.00569848
1158,46866,0.00038100
1159,16651,0.00013537
1160,33410,0.00027161
1161,22696,0.00018451
1162,19841,0.00016130
1163,651541,0.00529677
1164,347321,0.00282358
1165,49788,0.00040476
1166,5773687,0.04693779
1167,3362,0.00002733
1168,763936,0.00621050
1169,286130,0.00232612
1170,508440,0.00413342
1171,3425902,0.02785123
1172,59854,0.00048659
1173,25147,0.00020444
1174,27043,0.00021985
1175,2228,0.00001811
1176,105071,0.00085419
1177,1224248,0.00995265
1178,40317,0.00032776
1179,5027731,0.04087346
1180,243037,0.00197579
1181,5315,0.00004321
1182,795231,0.00646491
1183,106811,0.00086833
1184,3489942,0.02837185
1185,34894,0.00028367
1186,70526,0.00057335
1187,12822,0.00010424
1188,21722,0.00017659
1189,209439,0.00170266
1190,571296,0.00464441
1191,69990,0.00056899
1192,4403302,0.03579710
1193,20388,0.00016575
1194,26032,0.00021163
1195,14006302,0.11386569
1196,70070,0.00056964
1197,26807,0.00021793
1198,2736172,0.02224400
1199,5710628,0.04642515
1200,55018,0.00044727
1201,5595,0.00004549
1202,4929,0.00004007
1203,154493,0.00125597
1204,14017,0.00011395
1205,993466,0.00807649
1206,1671791,0.01359100
1207,12563857,0.10213919
1208,110707,0.00090000
1209,3663089,0.02977946
1210,47999,0.00039021
1211,278538,0.00226440
1212,27972,0.00022740
