# total_molecules: 123007215
bit_position,count,fraction
0,4576785,0.03720745
1,346423,0.00281628
2,448480,0.00364596
3,10151057,0.08252408
4,54199515,0.44062062
5,784440,0.00637719
6,158803,0.00129101
7,615545,0.00500414
8,179296,0.00145761
9,2489049,0.02023498
10,115326,0.00093755
11,2339645,0.01902039
12,653271,0.00531083
13,729708,0.00593224
14,9268032,0.07534543
15,65133256,0.52950761
16,415037,0.00337409
17,172357,0.00140119
18,459084,0.00373217
19,1615625,0.01313439
20,487229,0.00396098
21,1500516,0.01219860
22,1753277,0.01425345
23,13506044,0.10979880
24,648151,0.00526921
25,1117453,0.00908445
26,6638975,0.05397224
27,25652732,0.20854656
28,8822031,0.07171962
29,32684792,0.26571443
30,1635366,0.01329488
31,239978,0.00195093
32,2179408,0.01771772
33,461270,0.00374994
34,1101669,0.00895613
35,1488968,0.01210472
36,43989398,0.35761640
37,4146188,0.03370687
38,823648,0.00669593
39,4010998,0.03260783
40,1548990,0.01259268
41,17989906,0.14625082
42,3055525,0.02484021
43,443471,0.00360524
44,9574781,0.07783918
45,2551604,0.02074353
46,7267056,0.05907829
47,10092265,0.08204612
48,816035,0.00663404
49,15883469,0.12912632
50,9751909,0.07927916
51,14421306,0.11723951
52,180414,0.00146669
53,107275744,0.87210936
54,4430628,0.03601925
55,6013727,0.04888922
56,7234337,0.05881230
57,400124,0.00325285
58,3067548,0.02493795
59,45563766,0.37041539
60,67413511,0.54804518
61,292424,0.00237729
62,1583829,0.01287590
63,18561316,0.15089616
64,573722,0.00466413
65,1334619,0.01084992
66,153803,0.00125036
67,1696929,0.01379536
68,7187256,0.05842955
69,2057639,0.01672779
70,14764556,0.12003000
71,1426333,0.01159552
72,902692,0.00733853
73,31460228,0.25575921
74,655298,0.00532731
75,8510145,0.06918411
76,6773530,0.05506612
77,608663,0.00494819
78,5059156,0.04112894
79,4683589,0.03807573
80,928825,0.00755098
81,476904,0.00387704
82,354482,0.00288180
83,19952812,0.16220847
84,24394155,0.19831483
85,45537014,0.37019791
86,50743851,0.41252744
87,827352,0.00672604
88,872056,0.00708947
89,2630431,0.02138436
90,352889,0.00286885
91,2714855,0.02207070
92,19300217,0.15690313
93,221088,0.00179736
94,39938976,0.32468808
95,7693871,0.06254813
96,52219990,0.42452786
97,1080411,0.00878331
98,4453077,0.03620175
99,15420461,0.12536225
100,4931587,0.04009185
101,5103747,0.04149144
102,13656467,0.11102167
103,179938,0.00146282
104,2201707,0.01789901
105,2472149,0.02009759
106,5924034,0.04816005
107,246322,0.00200250
108,1328432,0.01079963
109,4189640,0.03406012
110,2944323,0.02393618
111,797359,0.00648221
112,3261053,0.02651107
113,253347,0.00205961
114,877567,0.00713427
115,1087909,0.00884427
116,437904,0.00355999
117,63195566,0.51375495
118,186540,0.00151650
119,453920,0.00369019
120,2618926,0.02129083
121,16318947,0.13266658
122,995883,0.00809613
123,12060417,0.09804642
124,7530557,0.06122045
125,3776630,0.03070251
126,394662,0.00320845
127,597562,0.00485794
128,2032010,0.01651944
129,7608770,0.06185629
130,385419,0.00313330
131,796623,0.00647623
132,17609841,0.14316104
133,9441084,0.07675228
134,748890,0.00608818
135,2088513,0.01697878
136,13134086,0.10677492
137,5878575,0.04779049
138,4042115,0.03286080
139,3731181,0.03033303
140,443084,0.00360210
141,219695,0.00178603
142,379220,0.00308291
143,155933,0.00126767
144,169312,0.00137644
145,595099,0.00483792
146,878198,0.00713940
147,8600637,0.06991978
148,6338534,0.05152977
149,1429005,0.01161725
150,17211512,0.13992278
151,2670031,0.02170630
152,1143166,0.00929349
153,498304,0.00405101
154,22364644,0.18181571
155,10582247,0.08602948
156,148809,0.00120976
157,58550129,0.47598939
158,1411465,0.01147465
159,870721,0.00707862
160,283262,0.00230281
161,765824,0.00622585
162,623208,0.00506643
163,2879254,0.02340720
164,1336576,0.01086583
165,270072,0.00219558
166,4294147,0.03490972
167,12426364,0.10102142
168,2775145,0.02256083
169,123489,0.00100392
170,1291438,0.01049888
171,4009862,0.03259859
172,9841292,0.08000581
173,891216,0.00724523
174,242191,0.00196892
175,137793,0.00112020
176,1983846,0.01612788
177,6872676,0.05587214
178,420652,0.00341973
179,1978951,0.01608809
180,106929,0.00086929
181,26109116,0.21225679
182,880533,0.00715838
183,707852,0.00575456
