# total_molecules: 123007215
bit_position,count,fraction
247,21123,0.00017172
248,7678468,0.06242291
249,3110792,0.02528951
250,553390,0.00449884
251,126618,0.00102935
252,3517194,0.02859340
253,1819898,0.01479505
254,93697,0.00076172
255,11863,0.00009644
256,1193680,0.00970415
257,274255,0.00222958
258,9877,0.00008030
259,880,0.00000715
260,4472740,0.03636161
261,2363474,0.01921411
262,248286,0.00201847
263,31001,0.00025203
264,9169926,0.07454787
265,4114347,0.03344801
266,1002727,0.00815177
267,253410,0.00206012
268,4946567,0.04021363
269,1649199,0.01340734
270,233066,0.00189473
271,31427,0.00025549
272,7951352,0.06464135
273,2235543,0.01817408
274,192500,0.00156495
275,12141,0.00009870
276,7648733,0.06218117
277,2940753,0.02390716
278,126737,0.00103032
279,9971,0.00008106
280,22339244,0.18160922
281,11326821,0.09208257
282,1317790,0.01071311
283,78489,0.00063808
284,19432096,0.15797525
285,10585854,0.08605881
286,3911493,0.03179889
287,2202528,0.01790568
288,669184,0.00544020
289,470848,0.00382781
290,20534,0.00016693
291,2416,0.00001964
292,16824507,0.13677659
293,2019819,0.01642033
294,195824,0.00159197
295,24032,0.00019537
296,1580630,0.01284990
297,256370,0.00208419
298,11540,0.00009382
299,935,0.00000760
300,1813622,0.01474403
301,711037,0.00578045
302,137244,0.00111574
303,22775,0.00018515
304,6530390,0.05308949
305,1280823,0.01041258
306,195041,0.00158561
307,5973,0.00004856
308,7669753,0.06235206
309,2033209,0.01652918
310,113861,0.00092564
311,5113,0.00004157
312,8105866,0.06589748
313,4903261,0.03986157
314,1639297,0.01332684
315,444466,0.00361333
316,1024234,0.00832662
317,447839,0.00364075
318,17903,0.00014554
319,3449,0.00002804
320,22588263,0.18363364
321,13509891,0.10983007
322,5664334,0.04604879
323,2188623,0.01779264
324,542682,0.00441179
325,99931,0.00081240
326,11636,0.00009460
327,1666,0.00001354
328,6279831,0.05105254
329,2496705,0.02029722
330,498642,0.00405376
331,30486,0.00024784
332,5645433,0.04589514
333,2176037,0.01769032
334,148029,0.00120342
335,8344,0.00006783
336,14814998,0.12044007
337,5283713,0.04295450
338,816895,0.00664103
339,25183,0.00020473
340,7554302,0.06141349
341,2891627,0.02350778
342,232954,0.00189382
343,14427,0.00011729
344,7459103,0.06063956
345,3375516,0.02744161
346,523882,0.00425895
347,19508,0.00015859
348,9716605,0.07899216
349,3641365,0.02960286
350,317162,0.00257840
351,20698,0.00016827
352,2832832,0.02302980
353,883485,0.00718238
354,168971,0.00137367
355,23996,0.00019508
356,440445,0.00358064
357,151277,0.00122982
358,4660,0.00003788
359,435,0.00000354
360,1741249,0.01415567
361,477739,0.00388383
362,45799,0.00037233
363,3824,0.00003109
364,4059057,0.03299853
365,1491904,0.01212859
366,59272,0.00048186
367,3226,0.00002623
368,7263028,0.05904554
369,2334060,0.01897498
370,284746,0.00231487
371,10951,0.00008903
372,10461618,0.08504882
373,4862911,0.03953354
374,2065763,0.01679384
375,549621,0.00446820
376,76644555,0.62308991
377,56302143,0.45771415
378,20479785,0.16649255
379,4568616,0.03714104
380,77423998,0.62942648
381,57826423,0.47010594
382,34575415,0.28108445
383,7613651,0.06189597
384,3863644,0.03140990
385,1048519,0.00852404
386,270537,0.00219936
387,101160,0.00082239
388,2333061,0.01896686
389,866307,0.00704273
390,161562,0.00131344
391,22305,0.00018133
392,2455662,0.01996356
393,982951,0.00799100
394,115910,0.00094230
395,11437,0.00009298
396,10459125,0.08502855
397,3837915,0.03120073
398,769819,0.00625832
399,58666,0.00047693
400,3534536,0.02873438
401,1121492,0.00911729
402,167861,0.00136464
403,7270,0.00005910
404,2233850,0.01816032
405,769177,0.00625310
406,61064,0.00049643
407,5835,0.00004744
408,32965407,0.26799572
409,14401697,0.11708010
410,2376471,0.01931977
411,328404,0.00266979
412,22435416,0.18239106
413,8017460,0.06517878
414,747993,0.00608089
415,37822,0.00030748
416,450036,0.00365861
417,102706,0.00083496
418,4044,0.00003288
419,215,0.00000175
420,4278792,0.03478489
421,1418717,0.01153361
422,221515,0.00180083
423,16317,0.00013265
424,1055728,0.00858265
425,202425,0.00164564
426,22946,0.00018654
427,825,0.00000671
428,3929288,0.03194356
429,1007346,0.00818932
430,128483,0.00104452
431,5887,0.00004786
432,28906225,0.23499617
433,14512338,0.11797957
434,2490875,0.02024983
435,174342,0.00141733
436,6341550,0.05155429
437,2148197,0.01746399
438,411179,0.00334272
439,9519,0.00007739
440,9831349,0.07992498
441,3259713,0.02650018
442,349360,0.00284016
443,8601,0.00006992
444,12840755,0.10439026
445,4323789,0.03515069
446,548678,0.00446054
447,41160,0.00033461
448,12978838,0.10551282
449,5793086,0.04709550
450,1344888,0.01093341
451,194229,0.00157900
452,27675885,0.22499400
453,14535494,0.11816782
454,3767596,0.03062907
455,414216,0.00336741
456,3792586,0.03083222
457,1762499,0.01432842
458,224044,0.00182139
459,6481,0.00005269
460,9122453,0.07416193
461,2046010,0.01663325
462,59267,0.00048182
463,1299,0.00001056
464,4499996,0.03658319
465,746827,0.00607141
466,75435,0.00061326
467,10114,0.00008222
468,8647730,0.07030262
469,1632150,0.01326873
470,106060,0.00086223
471,8409,0.00006836
472,11911918,0.09683918
473,2887735,0.02347614
474,251368,0.00204352
475,20798,0.00016908
476,4879803,0.03967087
477,2885003,0.02345393
478,1024607,0.00832965
479,101392,0.00082428
480,12708628,0.10331612
481,4774017,0.03881087
482,605733,0.00492437
483,37721,0.00030666
484,6609103,0.05372939
485,1988548,0.01616611
486,103843,0.00084420
487,3620,0.00002943
488,1170056,0.00951209
489,380121,0.00309023
490,40851,0.00033210
491,5953,0.00004840
492,1533347,0.01246550
493,555407,0.00451524
494,302115,0.00245608
495,161510,0.00131301
496,16581562,0.13480154
497,7364659,0.05987176
498,2087308,0.01696899
499,498265,0.00405070
500,17877020,0.14533310
501,6175492,0.05020431
502,1592724,0.01294822
503,511996,0.00416232
504,16665885,0.13548705
505,5496961,0.04468812
506,781815,0.00635585
507,111537,0.00090675
508,28181173,0.22910179
509,9207588,0.07485405
510,1202173,0.00977319
511,225555,0.00183367
512,2184734,0.01776102
513,408895,0.00332415
514,9176,0.00007460
515,575,0.00000467
516,3682259,0.02993531
517,1355160,0.01101691
518,331070,0.00269147
519,8280,0.00006731
520,31466529,0.25581043
521,15494103,0.12596093
522,3127656,0.02542661
523,265589,0.00215913
524,8575892,0.06971861
525,1270197,0.01032620
526,61854,0.00050285
527,1724,0.00001402
528,11727051,0.09533629
529,9164408,0.07450301
530,5432631,0.04416514
531,254496,0.00206895
532,11073021,0.09001928
533,3553836,0.02889128
534,916033,0.00744699
535,49047,0.00039873
536,28741173,0.23365437
537,16139732,0.13120964
538,4481575,0.03643343
539,491898,0.00399894
540,11402490,0.09269773
541,4851652,0.03944201
542,733664,0.00596440
543,61318,0.00049849
544,8829060,0.07177677
545,2867403,0.02331085
546,169209,0.00137560
547,23671,0.00019244
548,2752960,0.02238048
549,635132,0.00516337
550,70005,0.00056911
551,1648,0.00001340
552,19742595,0.16049949
553,6163987,0.05011078
554,372810,0.00303080
555,14724,0.00011970
556,15243042,0.12391990
557,5543076,0.04506302
558,863501,0.00701992
559,76847,0.00062474
560,8751186,0.07114368
561,1391813,0.01131489
562,67032,0.00054494
563,5062,0.00004115
564,11248097,0.09144258
565,3347423,0.02721322
566,157717,0.00128218
567,4082,0.00003319
568,2565982,0.02086042
569,434110,0.00352914
570,22221,0.00018065
571,2864,0.00002328
572,5265781,0.04280872
573,2176694,0.01769566
574,333275,0.00270939
575,24469,0.00019892
576,9708662,0.07892758
577,4320944,0.03512757
578,475596,0.00386641
579,87870,0.00071435
580,4379134,0.03560063
581,647884,0.00526704
582,41639,0.00033851
583,3666,0.00002980
584,5248333,0.04266687
585,1215388,0.00988062
586,100328,0.00081563
587,24059,0.00019559
588,8568310,0.06965697
589,1233550,0.01002827
590,145353,0.00118166
591,11121,0.00009041
592,17912376,0.14562053
593,9047347,0.07355135
594,1200905,0.00976288
595,47865,0.00038912
596,10271161,0.08350048
597,2822112,0.02294265
598,138899,0.00112919
599,16644,0.00013531
600,2991570,0.02432028
601,730722,0.00594048
602,206565,0.00167929
603,86528,0.00070344
604,3006008,0.02443766
605,764353,0.00621389
606,24894,0.00020238
607,2693,0.00002189
608,9524558,0.07743089
609,1832150,0.01489465
610,169202,0.00137555
611,16514,0.00013425
612,16127389,0.13110929
613,5324085,0.04328271
614,522218,0.00424543
615,11600,0.00009430
616,5467743,0.04445059
617,2154623,0.01751623
618,79430,0.00064573
619,4871,0.00003960
620,7551576,0.06139133
621,4824463,0.03922098
622,2190279,0.01780610
623,56306,0.00045775
624,1695211,0.01378139
625,319299,0.00259577
626,61655,0.00050123
627,5722,0.00004652
628,1841956,0.01497437
629,141165,0.00114762
630,14504,0.00011791
631,694,0.00000564
632,12551475,0.10203853
633,3381044,0.02748655
634,541381,0.00440121
635,29222,0.00023756
636,25554297,0.20774633
637,12708343,0.10331380
638,1314226,0.01068414
639,68741,0.00055884
640,6660732,0.05414912
641,1926439,0.01566119
642,164219,0.00133504
643,15471,0.00012577
644,6740338,0.05479628
645,2199838,0.01788381
646,302387,0.00245829
647,48927,0.00039776
648,7791937,0.06334537
649,2481761,0.02017574
650,53294,0.00043326
651,4614,0.00003751
652,53587928,0.43564866
653,30146541,0.24507945
654,9899746,0.08048102
655,1517040,0.01233294
656,3403081,0.02766570
657,794439,0.00645847
658,51835,0.00042140
659,4304,0.00003499
660,7109136,0.05779446
661,2190268,0.01780601
662,161317,0.00131144
663,6530,0.00005309
664,6198499,0.05039134
665,2114538,0.01719036
666,92517,0.00075213
667,3420,0.00002780
668,8697019,0.07070332
669,3146019,0.02557589
670,162495,0.00132102
671,6132,0.00004985
672,2644832,0.02150144
673,997023,0.00810540
674,45015,0.00036595
675,3524,0.00002865
676,2390776,0.01943606
677,525266,0.00427020
678,25828,0.00020997
679,1480,0.00001203
680,5077348,0.04127683
681,1564903,0.01272204
682,466210,0.00379010
683,2098,0.00001706
684,13328961,0.10835918
685,4478673,0.03640984
686,898180,0.00730185
687,303382,0.00246638
688,14212628,0.11554304
689,5792723,0.04709255
690,584070,0.00474826
691,50649,0.00041176
692,16635306,0.13523846
693,5571385,0.04529316
694,549035,0.00446344
695,36022,0.00029284
696,4641335,0.03773222
697,1481732,0.01204590
698,179942,0.00146286
699,7753,0.00006303
700,1410579,0.01146745
701,466590,0.00379319
702,150392,0.00122263
703,16874,0.00013718
704,10618847,0.08632703
705,4041020,0.03285189
706,336075,0.00273216
707,25763,0.00020944
708,5016538,0.04078247
709,2441655,0.01984969
710,422639,0.00343589
711,32069,0.00026071
712,5155543,0.04191253
713,1964559,0.01597109
714,476325,0.00387233
715,59520,0.00048387
716,3144881,0.02556664
717,982192,0.00798483
718,256668,0.00208661
719,37904,0.00030814
720,2369932,0.01926661
721,344605,0.00280150
722,21538,0.00017510
723,2119,0.00001723
724,8939547,0.07267498
725,2622213,0.02131755
726,757873,0.00616121
727,173863,0.00141344
728,3486251,0.02834184
729,574735,0.00467237
730,62584,0.00050878
731,7043,0.00005726
732,21706351,0.17646405
733,12317488,0.10013631
734,2096981,0.01704763
735,49906,0.00040572
736,15392438,0.12513443
737,7132698,0.05798601
738,2473974,0.02011243
739,745258,0.00605865
740,4499656,0.03658042
741,1737892,0.01412837
742,351668,0.00285892
743,9661,0.00007854
744,4962835,0.04034589
745,1372005,0.01115386
746,44230,0.00035957
747,2274,0.00001849
748,2912362,0.02367635
749,1754725,0.01426522
750,205834,0.00167335
751,6777,0.00005509
752,4821535,0.03919717
753,1497647,0.01217528
754,173173,0.00140783
755,19708,0.00016022
756,7275667,0.05914829
757,1167102,0.00948808
758,49028,0.00039858
759,1965,0.00001597
760,38026068,0.30913689
761,23434122,0.19051014
762,9293672,0.07555388
763,1400606,0.01138637
764,20069343,0.16315582
765,6631590,0.05391220
766,907839,0.00738037
767,68812,0.00055941
768,2476964,0.02013674
769,522712,0.00424944
770,35113,0.00028545
771,3624,0.00002946
772,3295089,0.02678777
773,1060746,0.00862345
774,130793,0.00106330
775,11232,0.00009131
776,8430372,0.06853559
777,1458026,0.01185317
778,51403,0.00041789
779,10869,0.00008836
780,967187,0.00786285
781,83849,0.00068166
782,4766,0.00003875
783,552,0.00000449
784,1494520,0.01214986
785,208751,0.00169706
786,19913,0.00016188
787,435,0.00000354
788,6902923,0.05611803
789,880483,0.00715798
790,38493,0.00031293
791,1799,0.00001463
792,767807,0.00624197
793,339502,0.00276002
794,96424,0.00078389
795,25228,0.00020509
796,654228,0.00531861
797,127588,0.00103724
798,14081,0.00011447
799,708,0.00000576
800,882133,0.00717139
801,127554,0.00103696
802,8198,0.00006665
803,843,0.00000685
804,4441538,0.03610795
805,498410,0.00405188
806,69839,0.00056776
807,1162,0.00000945
808,945195,0.00768406
809,159149,0.00129382
810,3567,0.00002900
811,286,0.00000233
812,3614466,0.02938418
813,740615,0.00602091
814,21958,0.00017851
815,2007,0.00001632
816,3266573,0.02655595
817,770178,0.00626124
818,14990,0.00012186
819,1209,0.00000983
820,4138745,0.03364636
821,1056099,0.00858567
822,53360,0.00043380
823,3633,0.00002953
824,1969539,0.01601157
825,248047,0.00201652
826,15296,0.00012435
827,1053,0.00000856
828,1053164,0.00856181
829,219804,0.00178692
830,9889,0.00008039
831,1823,0.00001482
832,1849423,0.01503508
833,453188,0.00368424
834,49625,0.00040343
835,3128,0.00002543
836,1275715,0.01037106
837,411916,0.00334871
838,32531,0.00026446
839,1881,0.00001529
840,3110795,0.02528953
841,1352049,0.01099162
842,306709,0.00249342
843,104844,0.00085234
844,3207257,0.02607373
845,337518,0.00274389
846,9690,0.00007878
847,765,0.00000622
848,695854,0.00565702
849,218182,0.00177373
850,16811,0.00013667
851,921,0.00000749
852,1645270,0.01337539
853,673883,0.00547840
854,135266,0.00109966
855,21200,0.00017235
856,649388,0.00527927
857,75223,0.00061153
858,8857,0.00007200
859,1335,0.00001085
860,1037068,0.00843095
861,446472,0.00362964
862,32763,0.00026635
863,4526,0.00003679
864,1733897,0.01409590
865,255184,0.00207454
866,22303,0.00018131
867,3599,0.00002926
868,6575201,0.05345378
869,2538417,0.02063633
870,77228,0.00062783
871,6528,0.00005307
872,7620386,0.06195072
873,2419325,0.01966816
874,214201,0.00174137
875,20024,0.00016279
876,7319511,0.05950473
877,1879134,0.01527662
878,95002,0.00077233
879,4947,0.00004022
880,5020198,0.04081222
881,399775,0.00325001
882,19651,0.00015975
883,1708,0.00001389
884,1204574,0.00979271
885,453762,0.00368891
886,52119,0.00042371
887,5033,0.00004092
888,2304325,0.01873325
889,949000,0.00771499
890,65001,0.00052843
891,1900,0.00001545
892,2172112,0.01765841
893,308841,0.00251076
894,21087,0.00017143
895,2374,0.00001930
896,15149953,0.12316313
897,7871964,0.06399595
898,744598,0.00605329
899,46645,0.00037921
900,12298705,0.09998361
901,4045428,0.03288773
902,307079,0.00249643
903,28671,0.00023308
904,1393816,0.01133117
905,261933,0.00212941
906,6366,0.00005175
907,305,0.00000248
908,5552487,0.04513952
909,872664,0.00709441
910,60085,0.00048847
911,6603,0.00005368
912,706327,0.00574216
913,215301,0.00175031
914,64227,0.00052214
915,18253,0.00014839
916,399548,0.00324817
917,136425,0.00110908
918,8169,0.00006641
919,619,0.00000503
920,1298880,0.01055938
921,192755,0.00156702
922,9631,0.00007830
923,1487,0.00001209
924,6355540,0.05166803
925,1348150,0.01095993
926,85409,0.00069434
927,5037,0.00004095
928,4708329,0.03827685
929,3387665,0.02754038
930,275266,0.00223780
931,37697,0.00030646
932,3345697,0.02719919
933,955615,0.00776877
934,311451,0.00253197
935,116399,0.00094628
936,6868442,0.05583772
937,1258904,0.01023439
938,46699,0.00037964
939,4272,0.00003473
940,6224689,0.05060426
941,1296407,0.01053928
942,117642,0.00095638
943,6521,0.00005301
944,1121969,0.00912116
945,409929,0.00333256
946,18861,0.00015333
947,779,0.00000633
948,978937,0.00795837
949,126436,0.00102787
950,4039,0.00003284
951,250,0.00000203
952,390488,0.00317451
953,217750,0.00177022
954,128220,0.00104238
955,89168,0.00072490
956,795687,0.00646862
957,137350,0.00111660
958,21426,0.00017418
959,1991,0.00001619
960,561155,0.00456197
961,93577,0.00076074
962,11015,0.00008955
963,969,0.00000788
964,4539250,0.03690231
965,688237,0.00559509
966,101859,0.00082807
967,11860,0.00009642
968,1589065,0.01291847
969,163682,0.00133067
970,6378,0.00005185
971,922,0.00000750
972,6420545,0.05219649
973,1091724,0.00887528
974,47768,0.00038833
975,4726,0.00003842
976,1564751,0.01272081
977,302664,0.00246054
978,24085,0.00019580
979,2399,0.00001950
980,3397158,0.02761755
981,1509623,0.01227264
982,110442,0.00089785
983,19717,0.00016029
984,798209,0.00648912
985,116097,0.00094382
986,4465,0.00003630
987,322,0.00000262
988,855466,0.00695460
989,68642,0.00055803
990,10304,0.00008377
991,1589,0.00001292
992,1626573,0.01322340
993,349211,0.00283895
994,22513,0.00018302
995,1951,0.00001586
996,5397395,0.04387869
997,2982248,0.02424450
998,576971,0.00469055
999,38043,0.00030927
1000,2206596,0.01793875
1001,774991,0.00630037
1002,178252,0.00144912
1003,33011,0.00026837
1004,2757706,0.02241906
1005,1169966,0.00951136
1006,277894,0.00225917
1007,37392,0.00030398
1008,1804077,0.01466643
1009,432676,0.00351748
1010,6816,0.00005541
1011,387,0.00000315
1012,591607,0.00480953
1013,142438,0.00115796
1014,5784,0.00004702
1015,412,0.00000335
1016,4556396,0.03704170
1017,2664928,0.02166481
1018,134763,0.00109557
1019,6124,0.00004979
1020,5064012,0.04116841
1021,2354285,0.01913941
1022,236862,0.00192559
1023,9140,0.00007430
1024,6634695,0.05393745
1025,1564363,0.01271765
1026,117573,0.00095582
1027,69038,0.00056125
1028,2155170,0.01752068
1029,152909,0.00124309
1030,8457,0.00006875
1031,845,0.00000687
1032,2271414,0.01846570
1033,168826,0.00137249
1034,10926,0.00008882
1035,3008,0.00002445
1036,2697685,0.02193111
1037,475407,0.00386487
1038,28390,0.00023080
1039,2622,0.00002132
1040,10362402,0.08424223
1041,1764836,0.01434742
1042,447148,0.00363514
1043,149977,0.00121925
1044,925284,0.00752219
1045,211239,0.00171729
1046,17534,0.00014254
1047,1188,0.00000966
1048,8351017,0.06789046
1049,2627372,0.02135950
1050,257514,0.00209349
1051,30371,0.00024690
1052,2743152,0.02230074
1053,538866,0.00438077
1054,88814,0.00072202
1055,30662,0.00024927
1056,12660274,0.10292302
1057,2202680,0.01790692
1058,82952,0.00067437
1059,5210,0.00004236
1060,4158005,0.03380294
1061,1262164,0.01026089
1062,36035,0.00029295
1063,1717,0.00001396
1064,2488212,0.02022818
1065,515659,0.00419210
1066,39538,0.00032143
1067,768,0.00000624
1068,1773572,0.01441844
1069,373206,0.00303402
1070,12104,0.00009840
1071,608,0.00000494
1072,2304870,0.01873768
1073,431732,0.00350981
1074,42871,0.00034852
1075,2368,0.00001925
1076,552374,0.00449058
1077,80288,0.00065271
1078,4966,0.00004037
1079,323,0.00000263
1080,395696,0.00321685
1081,99962,0.00081265
1082,6314,0.00005133
1083,432,0.00000351
1084,775061,0.00630094
1085,243181,0.00197697
1086,16019,0.00013023
1087,750,0.00000610
1088,1643206,0.01335861
1089,105851,0.00086053
1090,13038,0.00010599
1091,2243,0.00001823
1092,6265590,0.05093677
1093,2375280,0.01931009
1094,410287,0.00333547
1095,39447,0.00032069
1096,1945282,0.01581437
1097,262468,0.00213376
1098,7458,0.00006063
1099,349,0.00000284
1100,2337804,0.01900542
1101,285548,0.00232139
1102,10619,0.00008633
1103,881,0.00000716
1104,2359578,0.01918244
1105,195956,0.00159304
1106,10329,0.00008397
1107,601,0.00000489
1108,8673814,0.07051468
1109,2311370,0.01879052
1110,356786,0.00290053
1111,6325,0.00005142
1112,6232129,0.05066474
1113,698624,0.00567954
1114,65938,0.00053605
1115,3572,0.00002904
1116,8234969,0.06694704
1117,4360333,0.03544778
1118,906000,0.00736542
1119,239963,0.00195080
1120,2272349,0.01847330
1121,219635,0.00178555
1122,13033,0.00010595
1123,1124,0.00000914
1124,2600568,0.02114159
1125,676935,0.00550321
1126,145827,0.00118552
1127,17402,0.00014147
1128,2794646,0.02271937
1129,225369,0.00183216
1130,6780,0.00005512
1131,696,0.00000566
1132,3088884,0.02511141
1133,345521,0.00280895
1134,25224,0.00020506
1135,2297,0.00001867
1136,4409038,0.03584373
1137,244941,0.00199127
1138,7655,0.00006223
1139,453,0.00000368
1140,453520,0.00368694
1141,120531,0.00097987
1142,14492,0.00011781
1143,3992,0.00003245
1144,1303896,0.01060016
1145,108750,0.00088409
1146,5942,0.00004831
1147,621,0.00000505
1148,1289029,0.01047930
1149,140860,0.00114514
1150,14368,0.00011681
1151,2478,0.00002015
1152,3135889,0.02549354
1153,325850,0.00264903
1154,13721,0.00011155
1155,2398,0.00001949
1156,1682773,0.01368028
1157,211769,0.00172160
1158,13241,0.00010764
1159,875,0.00000711
1160,1046756,0.00850971
1161,373926,0.00303987
1162,14538,0.00011819
1163,899,0.00000731
1164,8793151,0.07148484
1165,1437938,0.01168987
1166,131824,0.00107168
1167,21832,0.00017749
1168,2354868,0.01914415
1169,807286,0.00656292
1170,205793,0.00167302
1171,2325,0.00001890
1172,5763386,0.04685405
1173,3133375,0.02547310
1174,1009702,0.00820848
1175,172814,0.00140491
1176,3614982,0.02938837
1177,901402,0.00732804
1178,21608,0.00017566
1179,1091,0.00000887
1180,2521335,0.02049746
1181,923459,0.00750736
1182,136287,0.00110796
1183,7625,0.00006199
1184,4047509,0.03290465
1185,539049,0.00438226
1186,42563,0.00034602
1187,2447,0.00001989
1188,6096186,0.04955958
1189,1097044,0.00891853
1190,200646,0.00163117
1191,16694,0.00013572
1192,6568366,0.05339822
1193,822610,0.00668749
1194,104925,0.00085300
1195,9934,0.00008076
1196,4927298,0.04005698
1197,1175613,0.00955727
1198,109101,0.00088695
1199,20932,0.00017017
1200,3022795,0.02457413
1201,658840,0.00535611
1202,43322,0.00035219
1203,2416,0.00001964
1204,3955821,0.03215926
1205,947243,0.00770071
1206,47078,0.00038273
1207,3275,0.00002662
1208,9695395,0.07881973
1209,2805604,0.02280845
1210,393138,0.00319606
1211,16690,0.00013568
