# total_molecules: 123007215
bit_position,count,fraction
166,68988730,0.56085109
167,15208178,0.12363647
168,16827334,0.13679957
169,16477835,0.13395828
170,54137662,0.44011778
171,41782248,0.33967315
172,24679402,0.20063378
173,33720694,0.27413590
174,25813920,0.20985696
175,22246833,0.18085795
176,17273088,0.14042337
177,19481053,0.15837325
178,21285735,0.17304461
179,23335058,0.18970479
180,52590432,0.42753941
181,18680374,0.15186405
182,21165359,0.17206600
183,21200012,0.17234771
184,30439160,0.24745833
185,23755496,0.19312279
186,16924318,0.13758801
187,25722748,0.20911577
188,32121621,0.26113607
189,21134291,0.17181343
190,25585474,0.20799978
191,30359038,0.24680697
192,40057454,0.32565126
193,30006815,0.24394354
194,29727119,0.24166972
195,34332146,0.27910677
196,20319238,0.16518737
197,43029518,0.34981296
198,21013715,0.17083319
199,21080315,0.17137462
200,20968957,0.17046933
201,17627111,0.14330144
202,47338536,0.38484357
203,25973436,0.21115376
204,17398565,0.14144345
205,33215224,0.27002663
206,29960461,0.24356670
207,19285625,0.15678450
208,27308516,0.22200743
209,22841308,0.18569080
210,15854302,0.12888920
211,17156675,0.13947698
212,31122218,0.25301132
213,12265974,0.09971752
214,20820285,0.16926068
215,23161092,0.18829052
216,24105382,0.19596722
217,28361468,0.23056752
218,23655887,0.19231300
219,17012039,0.13830115
220,28261132,0.22975182
221,34398479,0.27964603
222,17082967,0.13887776
223,20367609,0.16558060
224,17655801,0.14353468
225,25873207,0.21033894
226,15446114,0.12557080
227,13690306,0.11129677
228,21548909,0.17518411
229,43147216,0.35076980
230,15578426,0.12664644
231,25271107,0.20544410
232,21441960,0.17431465
233,22769582,0.18510769
234,25073574,0.20383824
235,25133903,0.20432869
236,29808390,0.24233042
237,21598188,0.17558472
238,19227020,0.15630807
239,15406595,0.12524952
240,17351733,0.14106273
241,22456299,0.18256083
242,46688728,0.37956089
243,17804627,0.14474457
244,22432181,0.18236476
245,13798710,0.11217805
246,15465833,0.12573110
247,17727179,0.14411495
248,31990746,0.26007211
249,37015347,0.30092013
250,15648733,0.12721801
251,17317996,0.14078846
252,55032347,0.44739121
253,18246596,0.14833761
254,28812735,0.23423614
255,21327924,0.17338759
256,51700735,0.42030652
257,30007191,0.24394659
258,28938997,0.23526260
259,25552195,0.20772924
260,16103771,0.13091729
261,43527789,0.35386371
262,38215309,0.31067535
263,33408740,0.27159984
264,27808393,0.22607123
265,16748445,0.13615823
266,13092741,0.10643881
267,14558154,0.11835203
268,17425877,0.14166549
269,34069964,0.27697533
270,22654931,0.18417563
271,19017213,0.15460242
272,33677074,0.27378129
273,20124657,0.16360550
274,29820058,0.24242528
275,30986090,0.25190465
276,42556823,0.34597014
277,16849420,0.13697912
278,29894611,0.24303136
279,21880448,0.17787939
280,18756907,0.15248623
281,35004455,0.28457237
282,23096764,0.18776755
283,45303349,0.36829831
284,16417534,0.13346806
285,31004688,0.25205585
286,45631089,0.37096270
287,18906302,0.15370076
288,15392859,0.12513785
289,14426341,0.11728045
290,16470970,0.13390247
291,29476154,0.23962947
292,30420398,0.24730580
293,20211868,0.16431449
294,28829546,0.23437280
295,23009060,0.18705456
296,14213642,0.11555129
297,24983013,0.20310201
298,32239403,0.26209359
299,15250117,0.12397742
300,32397214,0.26337653
301,13337529,0.10842883
302,17760124,0.14438278
303,27102316,0.22033111
304,22621845,0.18390665
305,55686020,0.45270531
306,11479366,0.09332270
307,25861614,0.21024469
308,39385549,0.32018893
309,29832157,0.24252364
310,19658645,0.15981701
311,34188306,0.27793740
312,24686698,0.20069309
313,53729423,0.43679896
314,23526654,0.19126239
315,18430870,0.14983568
316,15483133,0.12587175
317,29479689,0.23965821
318,39880662,0.32421401
319,58209964,0.47322398
320,24933905,0.20270278
321,25111499,0.20414655
322,17453583,0.14189073
323,24637897,0.20029636
324,24150123,0.19633095
325,21002003,0.17073798
326,26357912,0.21427940
327,21422041,0.17415272
328,19982372,0.16244878
329,20203649,0.16424767
330,103499607,0.84141086
331,31213260,0.25375146
332,17177499,0.13964627
333,9507363,0.07729110
334,20806485,0.16914849
335,31002509,0.25203813
336,44291563,0.36007289
337,24380842,0.19820660
338,36922484,0.30016519
339,21350756,0.17357320
340,25640651,0.20844835
341,15907516,0.12932181
342,14702271,0.11952365
343,9614340,0.07816078
344,26589392,0.21616124
345,25650446,0.20852798
346,40725323,0.33108077
347,14355407,0.11670378
348,21062834,0.17123251
349,25814854,0.20986455
350,33538960,0.27265848
351,23922894,0.19448367
352,19901062,0.16178776
353,27028295,0.21972935
354,24720845,0.20097069
355,15463433,0.12571159
356,25479788,0.20714060
357,26523957,0.21562928
358,20742678,0.16862977
359,21972546,0.17862811
360,15255841,0.12402395
361,17377565,0.14127273
362,25120393,0.20421886
363,15787120,0.12834304
364,17856172,0.14516361
365,15300163,0.12438427
366,29032546,0.23602311
367,21491563,0.17471791
368,16248263,0.13209195
369,37242471,0.30276656
370,23256831,0.18906884
371,32552000,0.26463488
372,17382205,0.14131045
373,21818079,0.17737235
374,18632397,0.15147402
375,21768250,0.17696726
376,19476325,0.15833482
377,30328222,0.24655645
378,27076852,0.22012410
379,27537805,0.22387146
380,14300730,0.11625928
381,16281536,0.13236245
382,53417248,0.43426110
383,39550715,0.32153167
384,15897675,0.12924181
385,26365910,0.21434442
386,29319340,0.23835464
387,21595668,0.17556424
388,14130119,0.11487228
389,13886640,0.11289289
390,55117483,0.44808333
391,24136214,0.19621787
392,25873728,0.21034317
393,18072964,0.14692605
394,14769413,0.12006949
395,19813261,0.16107397
396,18763524,0.15254003
397,29190460,0.23730689
398,25064903,0.20376775
399,12927582,0.10509613
400,21447220,0.17435741
401,18056451,0.14679180
402,26402834,0.21464460
403,31471871,0.25585386
404,21257377,0.17281407
405,19940788,0.16211072
406,20476006,0.16646183
407,22377755,0.18192230
408,24738409,0.20111348
409,21560483,0.17527820
410,19394234,0.15766745
411,51795028,0.42107309
412,21824903,0.17742783
413,28530886,0.23194482
414,18739470,0.15234448
415,31502539,0.25610318
416,14109551,0.11470507
417,34319268,0.27900207
418,35301429,0.28698665
419,21051724,0.17114219
420,35489407,0.28851484
421,23346308,0.18979625
422,17910662,0.14560660
423,30286493,0.24621721
424,22930429,0.18641532
425,27711179,0.22528092
426,18770941,0.15260033
427,24766409,0.20134111
428,28180386,0.22909539
429,26296431,0.21377958
430,22794200,0.18530783
431,23364680,0.18994561
432,25649212,0.20851795
433,27143904,0.22066920
434,28711520,0.23341330
435,21347754,0.17354880
436,27197753,0.22110697
437,17825437,0.14491375
438,19916608,0.16191414
439,30313432,0.24643621
440,51521246,0.41884735
441,86056309,0.69960375
442,39101307,0.31787816
443,53582573,0.43560512
444,42242886,0.34341795
445,30047003,0.24427025
446,28780742,0.23397605
447,19453273,0.15814741
448,11433177,0.09294721
449,52530659,0.42705348
450,17256918,0.14029192
451,24780583,0.20145634
452,19561401,0.15902645
453,31098918,0.25282190
454,15046104,0.12231887
455,43118917,0.35053974
456,23959990,0.19478524
457,24247396,0.19712174
458,19942535,0.16212492
459,17501955,0.14228397
460,30227336,0.24573628
461,29616269,0.24076855
462,41600960,0.33819935
463,21943802,0.17839443
464,40995606,0.33327806
465,13785759,0.11207277
466,25792507,0.20968288
467,29590561,0.24055956
468,22798719,0.18534457
469,38728990,0.31485137
470,23466839,0.19077612
471,23308172,0.18948622
472,18255977,0.14841387
473,34954011,0.28416228
474,18321794,0.14894894
475,16590143,0.13487130
476,20955683,0.17036141
477,21853418,0.17765964
478,21183473,0.17221326
479,19774603,0.16075970
480,20990727,0.17064631
481,25417368,0.20663315
482,13610648,0.11064918
483,13795549,0.11215236
484,26413146,0.21472843
485,22217072,0.18061601
486,15925669,0.12946939
487,18008009,0.14639799
488,26944585,0.21904882
489,14952423,0.12155728
490,36801625,0.29918265
491,40632570,0.33032672
492,42570971,0.34608515
493,24311476,0.19764268
494,20288580,0.16493813
495,13142209,0.10684096
496,23082532,0.18765185
497,17058402,0.13867806
498,32084884,0.26083742
499,30744909,0.24994395
500,42516107,0.34563913
501,46049974,0.37436807
502,28518505,0.23184416
503,32097783,0.26094228
504,20948535,0.17030330
505,30964502,0.25172915
506,26002817,0.21139262
507,17824710,0.14490784
508,53593691,0.43569551
509,25988379,0.21127524
510,19516708,0.15866312
511,25809659,0.20982232
512,15045877,0.12231703
513,42284345,0.34375500
514,25091346,0.20398272
515,26365663,0.21434241
516,44192834,0.35927026
517,17322390,0.14082418
518,19134157,0.15555313
519,17448934,0.14185293
520,18424102,0.14978066
521,34677895,0.28191757
522,28504507,0.23173037
523,10073863,0.08189652
524,26259110,0.21347618
525,55742348,0.45316324
526,16729058,0.13600062
527,25240844,0.20519808
528,31979255,0.25997869
529,24249552,0.19713927
530,30559211,0.24843430
531,26288702,0.21371675
532,26124743,0.21238383
533,26322731,0.21399339
534,36668372,0.29809936
535,13213749,0.10742255
536,50074397,0.40708504
537,20866888,0.16963955
538,18501897,0.15041310
539,20204695,0.16425618
540,43445883,0.35319784
541,15905674,0.12930684
542,28915590,0.23507231
543,12682360,0.10310257
544,23927952,0.19452478
545,19234889,0.15637204
546,26401028,0.21462991
547,16254953,0.13214634
548,41554594,0.33782241
549,14969689,0.12169765
550,55938080,0.45475446
551,19239090,0.15640619
552,43164267,0.35090842
553,19398697,0.15770373
554,12376143,0.10061315
555,27461619,0.22325210
556,43012181,0.34967202
557,27380590,0.22259337
558,38056752,0.30938634
559,17232700,0.14009503
560,22808456,0.18542372
561,28628232,0.23273620
562,25418583,0.20664302
563,16717098,0.13590339
564,19986266,0.16248044
565,17740610,0.14422414
566,22410562,0.18218900
567,18764225,0.15254573
568,15481882,0.12586158
569,21734170,0.17669020
570,15600260,0.12682394
571,37153449,0.30204284
572,21053619,0.17115759
573,23338349,0.18973155
574,19549240,0.15892759
575,27695277,0.22515165
576,21552804,0.17521577
577,13995586,0.11377858
578,31628823,0.25712982
579,21659684,0.17608466
580,35459069,0.28826820
581,34611816,0.28138037
582,22105339,0.17970766
583,19835779,0.16125704
584,23038215,0.18729157
585,21701817,0.17642719
586,10649495,0.08657618
587,16525932,0.13434929
588,19024422,0.15466103
589,15291038,0.12431009
590,12548017,0.10201041
591,26666050,0.21678444
592,16581438,0.13480053
593,20395592,0.16580810
594,15089331,0.12267029
595,30553596,0.24838865
596,22213206,0.18058458
597,28449558,0.23128365
598,21266839,0.17289099
599,37531400,0.30511544
600,26748560,0.21745521
601,20208939,0.16429068
602,36852392,0.29959537
603,37444291,0.30440727
604,15771502,0.12821607
605,36910254,0.30006576
606,25973383,0.21115333
607,30977764,0.25183697
608,50911241,0.41388825
609,17731295,0.14414841
610,15903031,0.12928535
611,14911264,0.12122268
612,40334200,0.32790109
613,19929372,0.16201791
614,24133437,0.19619530
615,33609883,0.27323505
616,34141980,0.27756079
617,26081569,0.21203284
618,20591121,0.16739767
619,26556791,0.21589621
620,23662326,0.19236535
621,38463373,0.31269201
622,34242942,0.27838157
623,22370735,0.18186523
624,17380512,0.14129669
625,15352348,0.12480852
626,26649310,0.21664835
627,23896294,0.19426742
628,16065693,0.13060773
629,22214521,0.18059527
630,17536977,0.14256869
631,16561719,0.13464022
632,47354822,0.38497597
633,31525269,0.25628797
634,26502432,0.21545429
635,20489933,0.16657505
636,29623945,0.24083095
637,24248564,0.19713123
638,13154267,0.10693899
639,34619863,0.28144579
640,16955807,0.13784400
641,20106435,0.16345736
642,18375786,0.14938787
643,25070850,0.20381609
644,47436627,0.38564101
645,18934020,0.15392609
646,14045878,0.11418743
647,63945721,0.51985342
648,51917917,0.42207213
649,22244744,0.18084097
650,34980837,0.28438037
651,44630081,0.36282490
652,22995526,0.18694453
653,35232614,0.28642721
654,18698307,0.15200984
655,31142191,0.25317369
656,40014931,0.32530556
657,35130518,0.28559721
658,18926638,0.15386608
659,16021939,0.13025203
660,37676273,0.30629320
661,51393434,0.41780829
662,16653864,0.13538933
663,34008096,0.27647237
664,18888275,0.15355420
665,23462710,0.19074255
666,30333691,0.24660091
667,22300813,0.18129679
668,22520736,0.18308468
669,24973562,0.20302518
670,45515611,0.37002391
671,18969242,0.15421243
672,31990616,0.26007105
673,16603536,0.13498018
674,34215576,0.27815910
675,24903414,0.20245490
676,24964848,0.20295434
677,27246721,0.22150506
678,41268845,0.33549939
679,22642064,0.18407102
680,25092263,0.20399017
681,32750092,0.26624529
682,18981799,0.15431452
683,18787010,0.15273096
684,55730380,0.45306594
685,27491980,0.22349892
686,18377126,0.14939876
687,22037768,0.17915834
688,36580607,0.29738586
689,17483109,0.14213076
690,19514692,0.15864673
691,13814268,0.11230453
692,13422133,0.10911663
693,28429630,0.23112165
694,39147014,0.31824974
695,24021107,0.19528210
696,29987705,0.24378818
697,22023801,0.17904479
698,28787161,0.23402823
699,25323521,0.20587021
700,17625612,0.14328925
701,18678483,0.15184868
702,26160107,0.21267132
703,23776851,0.19329639
704,82338561,0.66937993
705,19336715,0.15719984
706,31405662,0.25531561
707,46157320,0.37524075
708,18126861,0.14736421
709,13891657,0.11293368
710,30290689,0.24625132
711,20673324,0.16806595
712,18212323,0.14805898
713,28863656,0.23465011
714,21384537,0.17384783
715,17819510,0.14486557
716,25799227,0.20973751
717,23048029,0.18737136
718,23024189,0.18717755
719,32646637,0.26540424
720,29763737,0.24196741
721,22083245,0.17952805
722,28929235,0.23518324
723,29204223,0.23741878
724,23124366,0.18799195
725,13204909,0.10735069
726,19185836,0.15597326
727,28287861,0.22996912
728,26347713,0.21419648
729,23386920,0.19012641
730,29983730,0.24375586
731,18791188,0.15276493
732,27733203,0.22545997
733,20903521,0.16993736
734,36377949,0.29573834
735,21871534,0.17780692
736,15128138,0.12298578
737,25610903,0.20820651
738,22953369,0.18660181
739,45114584,0.36676372
740,24223670,0.19692885
741,12764715,0.10377208
742,11553789,0.09392773
743,19962474,0.16228702
744,92690404,0.75353632
745,16281118,0.13235905
746,14641262,0.11902767
747,29844727,0.24262582
748,25931940,0.21081641
749,29583046,0.24049846
750,32447381,0.26378437
751,13994878,0.11377282
752,26231659,0.21325301
753,17067409,0.13875128
754,40104904,0.32603701
755,14173209,0.11522258
756,36199259,0.29428566
757,18709809,0.15210335
758,19323923,0.15709585
759,30374746,0.24693467
760,12555434,0.10207071
761,21226827,0.17256571
762,26164773,0.21270925
763,37737723,0.30679276
764,27767688,0.22574032
765,21275043,0.17295768
766,42346556,0.34426075
767,52548012,0.42719455
768,16939119,0.13770834
769,14556748,0.11834060
770,22507802,0.18297953
771,19462412,0.15822171
772,12760632,0.10373889
773,22460607,0.18259585
774,15938421,0.12957306
775,17917885,0.14566532
776,20534777,0.16693961
777,20757904,0.16875355
778,26848701,0.21826932
779,31659094,0.25737591
780,17987417,0.14623058
781,70922425,0.57657126
782,22997174,0.18695793
783,23933006,0.19456587
784,26108048,0.21224810
785,19206816,0.15614382
786,59481592,0.48356181
787,19920113,0.16194264
788,16922939,0.13757680
789,18801960,0.15285250
790,41392384,0.33650371
791,34984889,0.28441331
792,19598716,0.15932981
793,26830640,0.21812249
794,41647128,0.33857468
795,28015637,0.22775605
796,26263306,0.21351029
797,19763931,0.16067294
798,31050511,0.25242837
799,41493087,0.33732238
800,19262239,0.15659438
801,28924527,0.23514496
802,13453737,0.10937356
803,24338565,0.19786291
804,17149124,0.13941559
805,17998579,0.14632133
806,18945524,0.15401962
807,28216772,0.22939119
808,16663556,0.13546812
809,30308460,0.24639579
810,24736639,0.20109909
811,28698041,0.23330372
812,62860122,0.51102793
813,26488364,0.21533992
814,10135697,0.08239921
815,24217911,0.19688204
816,13813757,0.11230038
817,33442428,0.27187371
818,46604398,0.37887532
819,33525711,0.27255077
820,22523731,0.18310902
821,21621215,0.17577193
822,14712242,0.11960471
823,38832389,0.31569196
824,65086269,0.52912562
825,35465662,0.28832180
826,37768909,0.30704629
827,28250777,0.22966764
828,23355340,0.18986968
829,20088188,0.16330902
830,77201075,0.62761420
831,15007139,0.12200210
832,18011921,0.14642979
833,20624000,0.16766496
834,32702553,0.26585882
835,12000780,0.09756159
836,38197146,0.31052769
837,47911717,0.38950331
838,22512347,0.18301648
839,28162737,0.22895191
840,51166153,0.41596058
841,19155920,0.15573005
842,23475544,0.19084689
843,24404996,0.19840296
844,19138733,0.15559033
845,16051000,0.13048828
846,24008738,0.19518154
847,24638510,0.20030134
848,14443769,0.11742213
849,49007151,0.39840875
850,19766132,0.16069083
851,17968189,0.14607427
852,22145439,0.18003366
853,25128082,0.20428137
854,29514292,0.23993952
855,88378811,0.71848477
856,24839029,0.20193148
857,27457567,0.22321916
858,24728518,0.20103307
859,34664254,0.28180667
860,24139996,0.19624862
861,30630148,0.24901099
862,24578000,0.19980942
863,20509251,0.16673210
864,32208719,0.26184414
865,33891420,0.27552384
866,21974920,0.17864741
867,13554408,0.11019198
868,23650744,0.19227119
869,15495423,0.12597166
870,41416261,0.33669782
871,24453656,0.19879855
872,36358530,0.29558047
873,36294633,0.29506101
874,20591454,0.16740038
875,74574960,0.60626493
876,37103950,0.30164044
877,19638177,0.15965061
878,24307236,0.19760821
879,23381171,0.19007967
880,22490920,0.18284228
881,24663717,0.20050626
882,27590236,0.22429770
883,24707365,0.20086110
884,55176498,0.44856310
885,18429920,0.14982796
886,40375028,0.32823301
887,21781656,0.17707625
888,34198896,0.27802350
889,28165696,0.22897597
890,24396163,0.19833115
891,26678636,0.21688676
892,30072582,0.24447820
893,11921024,0.09691321
894,24632493,0.20025242
895,26174959,0.21279206
896,24186201,0.19662425
897,18933831,0.15392456
898,39638211,0.32224298
899,27319618,0.22209769
900,22601064,0.18373771
901,27727605,0.22541446
902,15183401,0.12343504
903,16503875,0.13416998
904,14366506,0.11679401
905,33606170,0.27320487
906,26887579,0.21858538
907,34775323,0.28270962
908,22359420,0.18177324
909,55348590,0.44996214
910,26558283,0.21590834
911,36009565,0.29274352
912,17666711,0.14362337
913,27589741,0.22429368
914,17270292,0.14040064
915,23755482,0.19312267
916,16235289,0.13198648
917,29400071,0.23901095
918,20631471,0.16772570
919,22975441,0.18678125
920,18516687,0.15053334
921,48904685,0.39757574
922,27440452,0.22308002
923,22887532,0.18606658
924,29955389,0.24352546
925,16875255,0.13718915
926,19697135,0.16012992
927,41253243,0.33537255
928,26351798,0.21422969
929,45893715,0.37309775
930,28993429,0.23570511
931,18012468,0.14643424
932,11596423,0.09427433
933,35110215,0.28543216
934,17927547,0.14574387
935,31282382,0.25431339
936,16095920,0.13085346
937,24119552,0.19608242
938,23431375,0.19048781
939,22481327,0.18276430
940,28342614,0.23041424
941,26598427,0.21623469
942,17130107,0.13926099
943,16668413,0.13550760
944,20743243,0.16863436
945,23572041,0.19163137
946,30981213,0.25186501
947,14803082,0.12034320
948,22476257,0.18272308
949,31010025,0.25209924
950,33824323,0.27497837
951,19514918,0.15864856
952,46293040,0.37634410
953,22087899,0.17956588
954,20174619,0.16401167
955,20734279,0.16856149
956,25394633,0.20644832
957,23093018,0.18773710
958,22868253,0.18590985
959,18695855,0.15198991
960,29727350,0.24167160
961,17492318,0.14220563
962,19937506,0.16208404
963,18222882,0.14814482
964,27685731,0.22507404
965,18875690,0.15345189
966,23540988,0.19137892
967,26907851,0.21875018
968,11943258,0.09709396
969,19128272,0.15550528
970,29377661,0.23882876
971,37049102,0.30119454
972,25796904,0.20971863
973,22413665,0.18221423
974,22604157,0.18376285
975,56914597,0.46269316
976,13441071,0.10927059
977,28394177,0.23083343
978,18647431,0.15159624
979,19318285,0.15705002
980,16468398,0.13388156
981,15794615,0.12840397
982,36118605,0.29362997
983,17058641,0.13868000
984,19687300,0.16004996
985,35420595,0.28795543
986,40095285,0.32595881
987,19850405,0.16137594
988,15232811,0.12383673
989,13711566,0.11146961
990,21238649,0.17266182
991,57998361,0.47150373
992,19253505,0.15652338
993,51486601,0.41856570
994,15070761,0.12251933
995,12300788,0.10000054
996,17367481,0.14119075
997,28218042,0.22940152
998,23639882,0.19218289
999,36527665,0.29695547
1000,26101181,0.21219228
1001,16591985,0.13488627
1002,16490386,0.13406032
1003,17247696,0.14021695
1004,19453006,0.15814524
1005,18778794,0.15266417
1006,30168087,0.24525461
1007,21647634,0.17598670
1008,27084973,0.22019012
1009,17522959,0.14245473
1010,20093376,0.16335120
1011,33765061,0.27449659
1012,40152090,0.32642061
1013,85151477,0.69224782
1014,17639645,0.14340334
1015,17366721,0.14118457
1016,20877686,0.16972733
1017,28472602,0.23147099
1018,26293966,0.21375954
1019,34259304,0.27851459
1020,28885843,0.23483048
1021,15854129,0.12888780
1022,24921746,0.20260394
1023,32357634,0.26305476
1024,35544029,0.28895890
1025,19509735,0.15860643
1026,23850093,0.19389182
1027,32743343,0.26619043
1028,16315816,0.13264113
1029,19015563,0.15458901
1030,19931875,0.16203826
1031,17101548,0.13902882
1032,27490725,0.22348872
1033,19173856,0.15587586
1034,16640838,0.13528343
1035,26267857,0.21354729
1036,25712169,0.20902976
1037,19192452,0.15602704
1038,31239628,0.25396582
1039,18820948,0.15300686
1040,16282493,0.13237023
1041,24536308,0.19947048
1042,19106022,0.15532440
1043,28013411,0.22773795
1044,30324927,0.24652966
1045,26173439,0.21277971
1046,30064560,0.24441298
1047,22516079,0.18304682
1048,17867834,0.14525842
1049,41588661,0.33809936
1050,49662750,0.40373851
1051,23089297,0.18770685
1052,17328894,0.14087705
1053,22233864,0.18075252
1054,18231215,0.14821257
1055,16150985,0.13130112
1056,15782574,0.12830608
1057,26400727,0.21462747
1058,18718015,0.15217006
1059,34503472,0.28049958
1060,24958550,0.20290314
1061,27976402,0.22743708
1062,27471504,0.22333246
1063,21850745,0.17763791
1064,82807280,0.67319043
1065,34019841,0.27656785
1066,30231057,0.24576653
1067,25406731,0.20654667
1068,13336031,0.10841666
1069,24566096,0.19971264
1070,18611036,0.15130036
1071,19056954,0.15492550
1072,26344983,0.21417429
1073,24325444,0.19775624
1074,12229418,0.09942033
1075,70108447,0.56995394
1076,26928424,0.21891744
1077,31104843,0.25287007
1078,18291781,0.14870494
1079,16962968,0.13790222
1080,22593287,0.18367449
1081,42499012,0.34550016
1082,34268133,0.27858637
1083,12192691,0.09912175
1084,32119941,0.26112241
1085,23221984,0.18878554
1086,13390310,0.10885792
1087,34408038,0.27972374
1088,36357154,0.29556928
1089,22161631,0.18016529
1090,21469334,0.17453719
1091,15463930,0.12571563
1092,43127390,0.35060862
1093,18328478,0.14900328
1094,21894764,0.17799577
1095,29434759,0.23929295
1096,39299902,0.31949266
1097,18698981,0.15201532
1098,12627654,0.10265783
1099,35705207,0.29026921
1100,20369757,0.16559807
1101,14155507,0.11507867
1102,28343605,0.23042230
1103,31108378,0.25289881
1104,28952878,0.23537545
1105,94582192,0.76891581
1106,26363139,0.21432189
1107,37584091,0.30554379
1108,32951505,0.26788270
1109,14432163,0.11732778
1110,38560929,0.31348510
1111,20746951,0.16866450
1112,34173754,0.27781910
1113,27445512,0.22312116
1114,15478094,0.12583078
1115,19946525,0.16215736
1116,22254995,0.18092431
1117,42245248,0.34343716
1118,60234674,0.48968407
1119,29357569,0.23866542
1120,13178301,0.10713437
1121,25619025,0.20827254
1122,15345211,0.12475050
1123,34578948,0.28111317
1124,13838695,0.11250312
1125,26552425,0.21586071
1126,21130465,0.17178232
1127,15657922,0.12729271
1128,27195681,0.22109013
1129,22183388,0.18034217
1130,14573900,0.11848004
1131,24771950,0.20138615
1132,27429577,0.22299161
1133,23066791,0.18752389
1134,34435508,0.27994706
1135,25024740,0.20344124
1136,21010865,0.17081002
1137,22466227,0.18264154
1138,33016377,0.26841008
1139,25542985,0.20765436
1140,22511212,0.18300725
1141,21103615,0.17156404
1142,26342799,0.21415654
1143,18266755,0.14850149
1144,48402154,0.39349037
1145,18261802,0.14846123
1146,18790147,0.15275646
1147,20537188,0.16695921
1148,37049640,0.30119892
1149,23389509,0.19014746
