# total_molecules: 123007215
bit_position,count,fraction
0,68819267,0.55947342
1,45907179,0.37320721
2,54214761,0.44074456
3,39744824,0.32310970
4,36890354,0.29990399
5,72361005,0.58826635
6,35245392,0.28653109
7,40140856,0.32632928
8,47956605,0.38986823
9,30697963,0.24956230
10,57303174,0.46585214
11,51892502,0.42186551
12,32602770,0.26504762
13,31744579,0.25807087
14,37501238,0.30487023
15,40582474,0.32991946
16,42525246,0.34571343
17,35728925,0.29046203
18,38560443,0.31348115
19,40374947,0.32823235
20,52537289,0.42710738
21,36739607,0.29867847
22,41111117,0.33421712
23,60375510,0.49082901
24,52741016,0.42876360
25,50123174,0.40748158
26,44815936,0.36433583
27,76064401,0.61837349
28,31471706,0.25585252
29,43962188,0.35739520
30,37048326,0.30118824
31,41378255,0.33638885
32,47169463,0.38346908
33,46848704,0.38086143
34,55023624,0.44732030
35,43038144,0.34988309
36,41410343,0.33664971
37,46188144,0.37549134
38,31622738,0.25708035
39,52026945,0.42295848
40,35521030,0.28877192
41,42209257,0.34314456
42,52316451,0.42531205
43,39493220,0.32106426
44,60220422,0.48956821
45,35564650,0.28912654
46,37818786,0.30745177
47,44186213,0.35921643
48,30226870,0.24573250
49,35231752,0.28642021
50,56454309,0.45895120
51,57945732,0.47107588
52,58552217,0.47600636
53,31273818,0.25424377
54,39848739,0.32395449
55,51272733,0.41682704
56,47963007,0.38992027
57,43579720,0.35428588
58,44154819,0.35896121
59,39706236,0.32279599
60,28929889,0.23518855
61,63240379,0.51411927
62,40739933,0.33119954
63,36585265,0.29742373
64,50860904,0.41347903
65,44178065,0.35915019
66,35020394,0.28470195
67,35655012,0.28986114
68,48208631,0.39191710
69,37778874,0.30712730
70,55592445,0.45194459
71,55582358,0.45186258
72,50837136,0.41328581
73,54968208,0.44686979
74,47453733,0.38578008
75,39174625,0.31847420
76,60593059,0.49259760
77,55897906,0.45442786
78,33191695,0.26983535
79,30958867,0.25168334
80,32798361,0.26663770
81,40264222,0.32733220
82,46671410,0.37942010
83,58938338,0.47914537
84,37571565,0.30544196
85,41826392,0.34003202
86,33228352,0.27013336
87,37299536,0.30323047
88,34934281,0.28400189
89,33522895,0.27252788
90,58667210,0.47694121
91,48577126,0.39491282
92,43581106,0.35429715
93,45015867,0.36596119
94,34059469,0.27689001
95,44909534,0.36509675
96,58727000,0.47742728
97,48216596,0.39198185
98,54150573,0.44022274
99,47170687,0.38347903
100,42294181,0.34383496
101,56735278,0.46123537
102,47632509,0.38723346
103,100028278,0.81319033
104,57581439,0.46811432
105,50177572,0.40792381
106,37030338,0.30104200
107,48427858,0.39369933
108,35421024,0.28795891
109,58631083,0.47664751
110,27083544,0.22017850
111,37616450,0.30580686
112,88185554,0.71691367
113,30673617,0.24936437
114,37512540,0.30496211
115,36488159,0.29663430
116,44638037,0.36288958
117,53050130,0.43127657
118,57681424,0.46892716
119,37925345,0.30831805
120,50798965,0.41297549
121,56607720,0.46019837
122,70513769,0.57324905
123,73487154,0.59742149
124,40394745,0.32839330
125,44012492,0.35780415
126,53513101,0.43504034
127,35965288,0.29238356
128,39709275,0.32282070
129,49972947,0.40626029
130,33403377,0.27155624
131,33334471,0.27099606
132,42164220,0.34277843
133,39499264,0.32111339
134,36305828,0.29515202
135,40791178,0.33161614
136,46096694,0.37474789
137,28435082,0.23116597
138,44595126,0.36254073
139,62363642,0.50699174
140,62204736,0.50569990
141,34778621,0.28273643
142,45622482,0.37089273
143,38158365,0.31021241
144,35953339,0.29228642
145,44293066,0.36008511
146,33476815,0.27215326
147,50905666,0.41384293
148,66347817,0.53938151
149,47564124,0.38667751
150,58887387,0.47873116
151,58733027,0.47747628
152,50608519,0.41142724
153,31478683,0.25590924
154,31060162,0.25250683
155,48670205,0.39566951
156,63354347,0.51504578
157,50938307,0.41410829
158,34429518,0.27989836
159,48093320,0.39097967
160,40050730,0.32559659
161,106617524,0.86675830
162,44111145,0.35860616
163,36229779,0.29453377
164,29262286,0.23789081
165,31346913,0.25483800
166,77199378,0.62760041
167,26585356,0.21612843
168,48772117,0.39649802
169,34828805,0.28314441
170,75992137,0.61778601
171,53950770,0.43859842
172,37874546,0.30790508
173,74817753,0.60823874
174,48321626,0.39283570
175,40884083,0.33237142
176,49869495,0.40541927
177,38468499,0.31273368
178,45275333,0.36807055
179,38832105,0.31568965
180,70347995,0.57190137
181,39860023,0.32404622
182,35448669,0.28818366
183,38284678,0.31123929
184,47498415,0.38614333
185,39729948,0.32298876
186,34087417,0.27711722
187,38357385,0.31183037
188,45928682,0.37338202
189,32668643,0.26558314
190,47492959,0.38609897
191,47956560,0.38986786
192,47719602,0.38794149
193,49654809,0.40367396
194,99178420,0.80628132
195,49247271,0.40036083
196,40276720,0.32743380
197,70826355,0.57579025
198,55188727,0.44866252
199,34297777,0.27882736
200,43919330,0.35704678
201,35078304,0.28517274
202,66871763,0.54364098
203,35102781,0.28537172
204,48898123,0.39752240
205,49670527,0.40380174
206,47142733,0.38325177
207,29972705,0.24366624
208,70716212,0.57489483
209,39325437,0.31970025
210,38117714,0.30988194
211,33555388,0.27279203
212,48616873,0.39523595
213,36402351,0.29593671
214,37777938,0.30711969
215,63141076,0.51331197
216,37156021,0.30206375
217,40692474,0.33081372
218,34130241,0.27746536
219,40601577,0.33007476
220,45494162,0.36984954
221,46775049,0.38026265
222,39434358,0.32058573
223,38441358,0.31251303
224,27767092,0.22573547
225,44182994,0.35919026
226,36320660,0.29527260
227,29073785,0.23635837
228,32002833,0.26017037
229,57260262,0.46550328
230,29310989,0.23828675
231,48493127,0.39422994
232,31535772,0.25637335
233,41085480,0.33400870
234,54592132,0.44381244
235,74535341,0.60594284
236,38740256,0.31494296
237,44223594,0.35952033
238,43710544,0.35534943
239,30525763,0.24816238
240,30796582,0.25036403
241,48197947,0.39183024
242,53769238,0.43712264
243,32469022,0.26396031
244,42840725,0.34827815
245,46121738,0.37495149
246,49141117,0.39949784
247,38623842,0.31399656
248,49625357,0.40343452
