# total_molecules: 123007215
bit_position,count,fraction
189,21681621,0.17626300
190,11944257,0.09710208
191,523277,0.00425404
192,1626040,0.01321906
193,596763,0.00485145
194,8218766,0.06681532
195,5934534,0.04824541
196,789430,0.00641775
197,3557512,0.02892117
198,19061419,0.15496180
199,36936042,0.30027541
200,3599545,0.02926288
201,4712649,0.03831197
202,11489196,0.09340262
203,2422412,0.01969325
204,5786933,0.04704548
205,15983678,0.12994098
206,1773832,0.01442055
207,7113264,0.05782802
208,10292173,0.08367130
209,5362987,0.04359896
210,18493963,0.15034860
211,868724,0.00706238
212,27107095,0.22036996
213,1228434,0.00998668
214,2713960,0.02206342
215,4339833,0.03528113
216,472991,0.00384523
217,4766931,0.03875326
218,7429121,0.06039581
219,31342114,0.25479899
220,378164,0.00307432
221,13532695,0.11001546
222,3417189,0.02778039
223,8971424,0.07293413
224,32176342,0.26158093
225,3786129,0.03077973
226,7501618,0.06098519
227,824231,0.00670067
228,13045048,0.10605108
229,571575,0.00464668
230,2630752,0.02138697
231,4993353,0.04059398
232,20385538,0.16572636
233,536223,0.00435928
234,25360809,0.20617335
235,46043159,0.37431267
236,845878,0.00687665
237,668664,0.00543597
238,3141771,0.02554136
239,802516,0.00652414
240,1593433,0.01295398
241,1158640,0.00941928
242,14477007,0.11769234
243,3602008,0.02928290
244,3589568,0.02918177
245,54778207,0.44532515
246,4308806,0.03502889
247,2487656,0.02022366
248,3432223,0.02790262
249,1216622,0.00989066
250,19663301,0.15985486
251,40606583,0.33011546
252,10073946,0.08189720
253,6632604,0.05392045
254,16304221,0.13254687
255,12157803,0.09883813
256,12424697,0.10100787
257,1640538,0.01333692
258,18455996,0.15003995
259,44114943,0.35863704
260,38276284,0.31117105
261,9883937,0.08035250
262,46097495,0.37475440
263,43766160,0.35580157
264,5420360,0.04406538
265,23967036,0.19484252
266,13955314,0.11345118
267,14634752,0.11897474
268,4151429,0.03374948
269,9677084,0.07867086
270,3639521,0.02958787
271,7309020,0.05941944
272,2085598,0.01695509
273,11594407,0.09425794
274,83970341,0.68264566
275,11189239,0.09096409
276,20380903,0.16568868
277,1858691,0.01511042
278,10916357,0.08874566
279,1720628,0.01398803
280,39911586,0.32446541
281,23552383,0.19147156
282,7938567,0.06453741
283,6656811,0.05411724
284,3971384,0.03228578
285,2309946,0.01877895
286,14697044,0.11948115
287,8206330,0.06671422
288,1917413,0.01558781
289,35864283,0.29156243
290,21678152,0.17623480
291,2105829,0.01711956
292,10776329,0.08760729
293,3905927,0.03175364
294,4892634,0.03977518
295,1311097,0.01065870
296,11672759,0.09489491
297,7223489,0.05872411
298,2034117,0.01653657
299,5531354,0.04496772
300,1345685,0.01093989
301,3715014,0.03020159
302,4147188,0.03371500
303,5665304,0.04605668
304,248655,0.00202147
305,10400051,0.08454830
306,2422932,0.01969748
307,3539764,0.02877688
308,8738869,0.07104355
309,27026627,0.21971579
310,7245169,0.05890036
311,8490324,0.06902298
312,29015161,0.23588178
313,1076847,0.00875434
314,31869207,0.25908405
315,15933534,0.12953333
316,6203538,0.05043231
317,16404696,0.13336369
318,6790238,0.05520195
319,57460096,0.46712785
320,539221,0.00438365
321,7029859,0.05714997
322,50714399,0.41228800
323,81592539,0.66331507
324,77128368,0.62702312
325,69485393,0.56488876
326,2189376,0.01779876
327,1875394,0.01524621
328,49435840,0.40189382
329,51594503,0.41944290
330,10437409,0.08485201
331,5014376,0.04076489
332,4588592,0.03730344
333,14291743,0.11618622
334,82401878,0.66989467
335,1563051,0.01270699
336,9809559,0.07974783
337,24262298,0.19724289
338,24292983,0.19749234
339,15647776,0.12721023
340,10943168,0.08896363
341,6721731,0.05464501
342,43412645,0.35292763
343,93864758,0.76308335
344,6663962,0.05417537
345,51459086,0.41834201
346,12227741,0.09940670
347,2499115,0.02031682
348,16997127,0.13817992
349,8011867,0.06513331
350,10177722,0.08274085
351,2760661,0.02244308
352,7642264,0.06212858
353,2481945,0.02017723
354,2952772,0.02400487
355,5514126,0.04482766
356,12840913,0.10439154
357,456203,0.00370875
358,9189953,0.07471068
359,2108131,0.01713827
360,24935959,0.20271948
361,863519,0.00702007
362,4087931,0.03323326
363,2949533,0.02397854
364,2751251,0.02236658
365,38855921,0.31588327
366,4240452,0.03447320
367,9441070,0.07675216
368,14598642,0.11868118
369,7338254,0.05965710
370,2497437,0.02030317
371,653737,0.00531462
372,1348302,0.01096116
373,30570030,0.24852225
374,508430,0.00413333
375,69017134,0.56108200
376,11299633,0.09186155
377,168977,0.00137372
378,11930321,0.09698879
379,7910860,0.06431216
380,10778040,0.08762120
381,1895925,0.01541312
382,6981185,0.05675427
383,46116705,0.37491057
384,2871083,0.02334077
385,18168843,0.14770551
386,5389487,0.04381440
387,2795646,0.02272750
388,6447172,0.05241296
389,13486175,0.10963727
390,1806295,0.01468446
391,4193524,0.03409169
392,4842221,0.03936534
393,9224005,0.07498751
394,3404927,0.02768071
395,2605114,0.02117855
396,937520,0.00762167
397,33063576,0.26879379
398,11470299,0.09324899
399,3375783,0.02744378
400,6091598,0.04952228
401,1202069,0.00977235
402,9311868,0.07570180
403,888098,0.00721989
404,7724479,0.06279696
405,840026,0.00682908
406,1059953,0.00861700
407,84004631,0.68292442
408,664326,0.00540071
409,21719359,0.17656980
410,6948312,0.05648703
411,34578989,0.28111350
412,20734946,0.16856691
413,40633624,0.33033529
414,34267106,0.27857802
415,5927096,0.04818495
416,1356043,0.01102409
417,11496014,0.09345805
418,6468481,0.05258619
419,2347414,0.01908355
420,14442160,0.11740905
421,2962773,0.02408617
422,1143328,0.00929480
423,8294350,0.06742978
424,3806506,0.03094539
425,3040376,0.02471705
426,7861137,0.06390793
427,6049732,0.04918193
428,868886,0.00706370
429,1715829,0.01394901
430,2974379,0.02418052
431,8971967,0.07293854
432,1780720,0.01447655
433,5803156,0.04717736
434,2101374,0.01708334
435,2952251,0.02400063
436,1948557,0.01584100
437,3514362,0.02857037
438,571456,0.00464571
439,2880972,0.02342116
440,3903176,0.03173128
441,55596076,0.45197411
442,12179154,0.09901170
443,590552,0.00480095
444,65544075,0.53284740
445,9179040,0.07462196
446,8112145,0.06594853
447,1392717,0.01132224
448,25368284,0.20623411
449,4949135,0.04023451
450,2013268,0.01636707
451,3292479,0.02676655
452,9044935,0.07353174
453,6989510,0.05682195
454,28164474,0.22896603
455,74646389,0.60684561
456,20457409,0.16631064
457,16182592,0.13155807
458,11912860,0.09684684
459,2002741,0.01628149
460,56625520,0.46034308
461,3231298,0.02626917
462,2741311,0.02228577
463,5244741,0.04263767
464,106577934,0.86643644
465,6925444,0.05630112
466,42865667,0.34848092
467,19392467,0.15765309
468,2830900,0.02301410
469,1901533,0.01545871
470,849926,0.00690956
471,16766048,0.13630134
472,12666547,0.10297402
473,2556626,0.02078436
474,14264394,0.11596388
475,11469928,0.09324598
476,6858161,0.05575414
477,7005267,0.05695005
478,26791054,0.21780067
479,62392807,0.50722884
480,16829535,0.13681746
481,4342272,0.03530095
482,11345519,0.09223458
483,10258481,0.08339739
484,10932988,0.08888087
485,10664214,0.08669584
486,54684575,0.44456396
487,633463,0.00514980
488,31627381,0.25711810
489,7316559,0.05948073
490,16752137,0.13618825
491,7130078,0.05796471
492,4793121,0.03896618
493,12884671,0.10474728
494,4833411,0.03929372
495,20672796,0.16806165
496,2617121,0.02127616
497,739659,0.00601314
498,16514298,0.13425471
499,20214859,0.16433881
500,1124343,0.00914046
501,904025,0.00734937
502,14283339,0.11611790
503,7342948,0.05969526
504,69503938,0.56503952
505,12976370,0.10549276
506,1341691,0.01090742
507,5799925,0.04715110
508,12524993,0.10182324
509,3381684,0.02749175
510,21487380,0.17468390
511,942049,0.00765849
512,21932887,0.17830570
513,2948571,0.02397072
514,25797340,0.20972217
515,2643134,0.02148763
516,5461338,0.04439852
517,1646321,0.01338394
518,5406645,0.04395389
519,18455482,0.15003577
520,13449377,0.10933811
521,13336208,0.10841810
522,54869499,0.44606732
523,1331314,0.01082306
524,5836010,0.04744445
525,5227962,0.04250126
526,8323180,0.06766416
527,590327,0.00479912
528,48497828,0.39426816
529,8034395,0.06531645
530,7542385,0.06131661
531,7935604,0.06451332
532,19988111,0.16249544
533,2350345,0.01910738
534,9511411,0.07732401
535,20849099,0.16949493
536,1331036,0.01082080
537,4473545,0.03636815
538,25254518,0.20530924
539,10247181,0.08330553
540,19091216,0.15520403
541,20545648,0.16702799
542,2890793,0.02350100
543,11530427,0.09373781
544,7611772,0.06188070
545,4276570,0.03476682
546,942585,0.00766284
547,12869990,0.10462793
548,538026,0.00437394
549,1362586,0.01107729
550,482891,0.00392571
551,10648654,0.08656934
552,1067140,0.00867543
553,60252958,0.48983271
554,3172333,0.02578981
555,19112216,0.15537476
556,21324167,0.17335704
557,12288151,0.09989781
558,4325091,0.03516128
559,6188609,0.05031094
560,14054706,0.11425920
561,8058898,0.06551565
562,2208005,0.01795021
563,11498792,0.09348063
564,6505046,0.05288345
565,1782747,0.01449303
566,39576936,0.32174483
567,5753955,0.04677738
568,716903,0.00582814
569,41580519,0.33803317
570,716726,0.00582670
571,25120841,0.20422250
572,1546374,0.01257141
573,7246154,0.05890837
574,39613367,0.32204100
575,10922978,0.08879949
576,35809923,0.29112051
577,11205240,0.09109417
578,2130485,0.01732000
579,121635352,0.98884730
580,2148276,0.01746463
581,27119450,0.22047040
582,5845002,0.04751755
583,3759401,0.03056244
584,22696224,0.18451132
585,1332681,0.01083417
586,23545925,0.19141906
587,1787428,0.01453108
588,4330747,0.03520726
589,47659384,0.38745194
590,4809694,0.03910091
591,7142738,0.05806763
592,61530906,0.50022193
593,21126345,0.17174883
594,2863390,0.02327823
595,2448512,0.01990543
596,3672770,0.02985817
597,6471449,0.05261032
598,9682367,0.07871381
599,2634169,0.02141475
600,19598496,0.15932802
601,1105914,0.00899064
602,796681,0.00647670
603,9995648,0.08126066
604,619654,0.00503754
605,2199188,0.01787853
606,5541860,0.04505313
607,1203073,0.00978051
608,1420885,0.01155123
609,9363098,0.07611828
610,3655425,0.02971716
611,6926601,0.05631053
612,28040539,0.22795849
613,1630128,0.01325230
614,7377415,0.05997547
615,19867339,0.16151361
616,987987,0.00803194
617,23812468,0.19358595
618,14050806,0.11422749
619,1328860,0.01080311
620,3106060,0.02525104
621,2956442,0.02403470
622,790020,0.00642255
623,10349372,0.08413630
624,1209605,0.00983361
625,1857328,0.01509934
626,1463876,0.01190073
627,11276594,0.09167425
628,7314355,0.05946281
629,5896339,0.04793490
630,2566828,0.02086730
631,3389762,0.02755742
632,3638222,0.02957731
633,12787337,0.10395599
634,5711536,0.04643253
635,43237176,0.35150114
636,25124245,0.20425017
637,21096870,0.17150921
638,31408648,0.25533988
639,761362,0.00618957
640,1466033,0.01191827
641,4566147,0.03712097
642,4465379,0.03630176
643,1326133,0.01078094
644,1473205,0.01197657
645,1107429,0.00900296
646,3220650,0.02618261
647,5424603,0.04409988
648,2156740,0.01753344
649,29527490,0.24004681
650,2825520,0.02297036
651,9618608,0.07819548
652,12430846,0.10105786
653,7434136,0.06043658
654,5143085,0.04181125
655,10477997,0.08518197
656,1947245,0.01583033
657,53366086,0.43384517
658,35490929,0.28852721
659,4942465,0.04018029
660,4273703,0.03474351
661,1921450,0.01562063
662,32962647,0.26797328
663,3225672,0.02622344
664,26704341,0.21709573
665,40216018,0.32694032
666,10743195,0.08733793
667,5316221,0.04321877
668,4223278,0.03433358
669,6126923,0.04980946
670,21308427,0.17322908
671,38638114,0.31411258
672,25798762,0.20973373
673,5212776,0.04237781
674,1961439,0.01594572
675,7450771,0.06057182
676,3288841,0.02673698
677,7927245,0.06444537
678,14245601,0.11581110
679,2333956,0.01897414
680,3433537,0.02791330
681,7736487,0.06289458
682,987861,0.00803092
683,13090607,0.10642146
684,16275190,0.13231086
685,365243,0.00296928
686,740290,0.00601826
687,463759,0.00377018
688,6985286,0.05678761
689,9584017,0.07791427
690,508301,0.00413229
691,12872040,0.10464459
692,979020,0.00795905
693,16111597,0.13098091
694,32211256,0.26186477
695,6038526,0.04909083
696,1025782,0.00833920
697,27839854,0.22632700
698,4500188,0.03658475
699,239048,0.00194337
700,14982028,0.12179796
701,3561707,0.02895527
702,35041948,0.28487718
703,6150581,0.05000179
704,3853284,0.03132567
705,20767605,0.16883241
706,6044534,0.04913967
707,18405696,0.14963103
708,87768311,0.71352165
709,2536647,0.02062194
710,2822219,0.02294352
711,33576622,0.27296465
712,925966,0.00752774
713,59751620,0.48575703
714,15988030,0.12997636
715,19974768,0.16238696
716,474813,0.00386004
717,1714768,0.01394039
718,1848998,0.01503162
719,2366754,0.01924077
720,5916967,0.04810260
721,1738242,0.01413122
722,1767799,0.01437151
723,544408,0.00442582
724,19379876,0.15755073
725,9138828,0.07429506
726,9356923,0.07606808
727,3431572,0.02789732
728,3074800,0.02499691
729,34017601,0.27654964
730,4549041,0.03698190
731,39681744,0.32259688
732,1392140,0.01131755
733,1486715,0.01208640
734,98255359,0.79877720
735,1832722,0.01489930
736,1261404,0.01025472
737,6947537,0.05648073
738,10709649,0.08706521
739,7249469,0.05893532
740,4929693,0.04007645
741,485029,0.00394309
742,16550787,0.13455135
743,3405766,0.02768753
744,16726487,0.13597972
745,9400317,0.07642086
746,9523229,0.07742008
747,4833026,0.03929059
748,373706,0.00303808
749,1813591,0.01474378
750,3365247,0.02735813
751,9782130,0.07952485
752,2792592,0.02270267
753,906650,0.00737071
754,8041397,0.06537338
755,2508744,0.02039510
756,52545490,0.42717405
757,17329179,0.14087937
758,1176773,0.00956670
759,10195603,0.08288622
760,7036709,0.05720566
761,1679427,0.01365308
762,821213,0.00667614
763,40559417,0.32973202
764,1764854,0.01434756
765,2441134,0.01984545
766,16316671,0.13264808
767,645488,0.00524756
768,10231073,0.08317458
769,9707572,0.07891872
770,6597434,0.05363453
771,3224513,0.02621402
772,1400825,0.01138815
773,9696293,0.07882703
774,14465389,0.11759789
775,3545170,0.02882083
776,3531357,0.02870854
777,1636008,0.01330010
778,83990029,0.68280571
779,384351,0.00312462
780,662859,0.00538878
781,3011218,0.02448001
782,6898914,0.05608544
783,6340436,0.05154524
784,8037570,0.06534226
785,43701457,0.35527556
786,2796694,0.02273602
787,2076359,0.01687998
788,3705452,0.03012386
789,18956003,0.15410481
790,54369152,0.44199970
791,775122,0.00630144
792,2862108,0.02326781
793,1879000,0.01527553
794,1137288,0.00924570
795,4338865,0.03527326
796,1039658,0.00845201
797,1435326,0.01166863
798,615298,0.00500213
799,25437093,0.20679350
800,46815595,0.38059227
801,5882125,0.04781935
802,3166287,0.02574066
803,4091518,0.03326242
804,1522331,0.01237595
805,1379265,0.01121288
806,30369087,0.24688866
807,16568341,0.13469406
808,5814216,0.04726728
809,16644255,0.13531121
810,57635612,0.46855473
811,6689107,0.05437979
812,10781226,0.08764710
813,8529896,0.06934468
814,3643484,0.02962008
815,10432622,0.08481309
816,91223209,0.74160860
817,353681,0.00287529
818,17152375,0.13944202
819,23239677,0.18892938
820,9495460,0.07719433
821,25355612,0.20613110
822,2148876,0.01746951
823,8618271,0.07006313
824,1253033,0.01018666
825,4411770,0.03586594
826,1064745,0.00865596
827,1712995,0.01392597
828,3174763,0.02580957
829,16116595,0.13102154
830,18941549,0.15398730
831,1006561,0.00818294
832,12691484,0.10317674
833,10757789,0.08745657
834,8025599,0.06524495
835,676592,0.00550043
836,1939372,0.01576633
837,7538866,0.06128800
838,3098878,0.02519265
839,2507418,0.02038432
840,7686444,0.06248775
841,2282135,0.01855285
842,1466404,0.01192128
843,23241838,0.18894695
844,6391736,0.05196229
845,8606119,0.06996434
846,32945598,0.26783468
847,35985637,0.29254899
848,22306065,0.18133948
849,16701895,0.13577980
850,2910807,0.02366371
851,3333019,0.02709613
852,1438409,0.01169370
853,98705909,0.80244000
854,3771408,0.03066006
855,13069891,0.10625304
856,1230458,0.01000314
857,34608144,0.28135052
858,7223892,0.05872738
859,17926816,0.14573792
860,4915851,0.03996392
861,259822,0.00211225
862,14850689,0.12073023
863,102947981,0.83692636
864,16142823,0.13123477
865,10739234,0.08730572
866,83375168,0.67780714
867,3581272,0.02911432
868,51295546,0.41701250
869,538140,0.00437487
870,15509509,0.12608617
871,14122383,0.11480939
872,2733494,0.02222222
873,2647845,0.02152593
874,21222813,0.17253307
875,2642292,0.02148079
876,9052221,0.07359098
877,1337106,0.01087014
878,31099337,0.25282531
879,14637584,0.11899777
880,3212105,0.02611314
881,4278439,0.03478202
882,35802889,0.29106333
883,7560572,0.06146446
884,1281925,0.01042154
885,18060326,0.14682331
886,2690178,0.02187008
887,7862662,0.06392033
888,3356267,0.02728512
889,14473397,0.11766299
890,11508380,0.09355858
891,3245477,0.02638444
892,833116,0.00677290
893,49829048,0.40509045
894,53227567,0.43271906
895,27076911,0.22012458
896,2710395,0.02203444
897,4927752,0.04006067
898,5473915,0.04450076
899,7464780,0.06068571
900,762698,0.00620043
901,44795684,0.36417119
902,6723039,0.05465565
903,9541413,0.07756791
904,61615615,0.50091058
905,4520255,0.03674789
906,988835,0.00803884
907,35994329,0.29261966
908,11697850,0.09509889
909,3033576,0.02466177
910,11268564,0.09160897
911,1075978,0.00874728
912,1348828,0.01096544
913,15100043,0.12275738
914,47865562,0.38912808
915,9983211,0.08115956
916,1019275,0.00828630
917,11084122,0.09010953
918,6918429,0.05624409
919,2994283,0.02434234
920,5753097,0.04677040
921,47850790,0.38900799
922,147844,0.00120191
923,5624709,0.04572666
924,14967110,0.12167668
925,18128101,0.14737429
926,30134496,0.24498153
927,11510274,0.09357397
928,1179202,0.00958645
929,9698406,0.07884420
930,1992927,0.01620171
931,470250,0.00382295
932,29397932,0.23899356
933,4918479,0.03998529
934,20838529,0.16940900
935,14081118,0.11447392
936,814029,0.00661773
937,1457953,0.01185258
938,26370391,0.21438085
939,4932813,0.04010182
940,6226715,0.05062073
941,721958,0.00586923
942,2494287,0.02027757
943,1046688,0.00850916
944,10049672,0.08169986
945,11940904,0.09707483
946,3673526,0.02986431
947,2245819,0.01825762
948,3127817,0.02542791
949,7937531,0.06452899
950,1194165,0.00970809
951,64684875,0.52586245
952,59673723,0.48512376
953,584557,0.00475222
954,27539146,0.22388236
955,2906925,0.02363215
956,6492227,0.05277924
957,12643311,0.10278512
958,8770345,0.07129944
959,8331189,0.06772927
960,18310729,0.14885898
961,14148952,0.11502538
962,1149773,0.00934720
963,10130547,0.08235734
964,19337998,0.15721027
965,12124583,0.09856806
966,22118555,0.17981510
967,830531,0.00675189
968,33537481,0.27264645
969,10696761,0.08696044
970,10877248,0.08842772
971,4431857,0.03602924
972,5836822,0.04745105
973,23866619,0.19402617
974,3189480,0.02592921
975,4161545,0.03383171
976,1361840,0.01107122
977,9990280,0.08121702
978,12713135,0.10335276
979,10541113,0.08569508
980,16450588,0.13373677
981,1919546,0.01560515
982,5736347,0.04663423
983,31418102,0.25541674
984,37505791,0.30490724
985,4356867,0.03541961
986,13270002,0.10787987
987,39642393,0.32227697
988,24255450,0.19718721
989,670148,0.00544804
990,28643955,0.23286402
991,1900625,0.01545133
992,1128144,0.00917136
993,402667,0.00327352
994,1509009,0.01226765
995,1121666,0.00911870
996,33446294,0.27190514
997,11720783,0.09528533
998,67551404,0.54916619
999,1650941,0.01342150
1000,884224,0.00718839
1001,1697575,0.01380061
1002,3377710,0.02745945
1003,46302937,0.37642456
1004,64110391,0.52119212
1005,43646607,0.35482965
1006,8710545,0.07081329
1007,23080410,0.18763460
1008,28955248,0.23539471
1009,3059680,0.02487399
1010,8605664,0.06996064
1011,24831620,0.20187125
1012,3281160,0.02667453
1013,16713556,0.13587460
1014,21559045,0.17526651
1015,2637916,0.02144521
1016,12969271,0.10543504
1017,10271017,0.08349931
1018,4799068,0.03901452
1019,5179289,0.04210557
1020,1054776,0.00857491
1021,12070498,0.09812837
1022,19840617,0.16129637
1023,3096362,0.02517220
1024,2781860,0.02261542
1025,22901208,0.18617776
1026,1276656,0.01037871
1027,14979995,0.12178143
1028,2824319,0.02296060
1029,51174967,0.41603224
1030,3870171,0.03146296
1031,3007851,0.02445264
1032,6721123,0.05464007
1033,34831120,0.28316323
1034,5853196,0.04758417
1035,7320841,0.05951554
1036,3654745,0.02971163
1037,35272510,0.28675155
1038,2522165,0.02050420
1039,68501864,0.55689306
1040,98567692,0.80131635
1041,21111524,0.17162834
1042,27817198,0.22614282
1043,6294163,0.05116906
1044,12340366,0.10032229
1045,18326346,0.14898594
1046,861690,0.00700520
1047,51305008,0.41708942
1048,6250203,0.05081168
1049,21815746,0.17735339
1050,21339303,0.17348009
1051,2041509,0.01659666
1052,1819298,0.01479017
1053,35134581,0.28563025
1054,15458635,0.12567259
1055,5440256,0.04422713
1056,4659239,0.03787777
1057,17914312,0.14563627
1058,6796825,0.05525550
1059,6452251,0.05245425
1060,2217865,0.01803037
1061,9947135,0.08086627
1062,14149180,0.11502724
1063,48283829,0.39252843
1064,1405959,0.01142989
1065,7996194,0.06500589
1066,12288427,0.09990005
1067,790225,0.00642422
1068,18883971,0.15351921
1069,12779502,0.10389230
1070,1959582,0.01593063
1071,2387402,0.01940863
1072,4590990,0.03732293
1073,14673321,0.11928830
1074,59075404,0.48025967
1075,15204174,0.12360392
1076,1360999,0.01106438
1077,2397460,0.01949040
1078,1820420,0.01479929
1079,10234513,0.08320254
1080,3187280,0.02591133
1081,24064612,0.19563578
1082,24931719,0.20268501
1083,44810044,0.36428793
1084,7092049,0.05765555
1085,3159564,0.02568601
1086,27595421,0.22433986
1087,19060670,0.15495571
1088,3644482,0.02962820
1089,12188051,0.09908403
1090,2301958,0.01871401
1091,25197077,0.20484227
1092,48065927,0.39075697
1093,34358376,0.27932001
1094,7800605,0.06341583
1095,18216484,0.14809281
1096,3857666,0.03136130
1097,5105904,0.04150898
1098,1398258,0.01136728
1099,382938,0.00311313
1100,25820541,0.20991078
1101,1002435,0.00814940
1102,1286723,0.01046055
1103,4482007,0.03643694
1104,9523487,0.07742218
1105,6099748,0.04958854
1106,12282743,0.09985384
1107,3363130,0.02734092
1108,60034023,0.48805286
1109,27010755,0.21958675
1110,1317951,0.01071442
1111,6944143,0.05645314
1112,55648329,0.45239890
1113,18748361,0.15241676
1114,18088296,0.14705069
1115,37513684,0.30497141
1116,24014737,0.19523031
1117,1531569,0.01245105
1118,35508296,0.28866840
1119,3381226,0.02748803
1120,10728776,0.08722070
1121,8781908,0.07139344
1122,1337129,0.01087033
1123,44529360,0.36200608
1124,29411281,0.23910208
1125,1341966,0.01090965
1126,2869188,0.02332536
1127,8207041,0.06672000
1128,18299784,0.14877001
1129,30362730,0.24683698
1130,2310316,0.01878196
1131,1596553,0.01297934
1132,4037883,0.03282639
1133,340267,0.00276624
1134,12158901,0.09884706
1135,28400612,0.23088574
1136,77936618,0.63359387
1137,41821327,0.33999085
1138,667199,0.00542406
1139,2498335,0.02031048
1140,10204256,0.08295656
1141,2974100,0.02417826
1142,15841957,0.12878884
1143,8254693,0.06710739
1144,20201483,0.16423007
1145,75779934,0.61606089
1146,7875598,0.06402550
1147,4329181,0.03519453
1148,1000962,0.00813743
1149,1789296,0.01454627
1150,14424056,0.11726187
1151,1016465,0.00826346
1152,12800311,0.10406147
1153,13550403,0.11015942
1154,6733510,0.05474077
1155,8448554,0.06868340
1156,33676713,0.27377836
