# total_molecules: 82738803
bit_position,count,fraction
140,16080848,0.19435679
141,874448,0.01056878
142,1476567,0.01784612
143,779887,0.00942589
144,728821,0.00880870
145,3286589,0.03972246
146,807377,0.00975814
147,1106499,0.01337340
148,980817,0.01185438
149,2721175,0.03288874
150,932829,0.01127438
151,2279063,0.02754527
152,5351259,0.06467653
153,1148714,0.01388362
154,1732909,0.02094433
155,1406066,0.01699403
156,1206277,0.01457934
157,967820,0.01169729
158,1352811,0.01635038
159,1375413,0.01662355
160,744967,0.00900384
161,1088461,0.01315539
162,1261634,0.01524840
163,745431,0.00900945
164,1155873,0.01397014
165,828284,0.01001083
166,1289518,0.01558541
167,1535329,0.01855634
168,1784537,0.02156832
169,640730,0.00774401
170,2157439,0.02607530
171,846694,0.01023334
172,2816530,0.03404122
173,2457205,0.02969834
174,876895,0.01059835
175,825105,0.00997241
176,1921165,0.02321964
177,11966319,0.14462765
178,1808690,0.02186024
179,1940896,0.02345811
180,4261803,0.05150912
181,1141530,0.01379679
182,614240,0.00742384
183,1115588,0.01348325
184,2197637,0.02656114
185,7003642,0.08464761
186,3474073,0.04198844
187,664578,0.00803224
188,701035,0.00847287
189,2220826,0.02684141
190,1099416,0.01328779
191,1021245,0.01234300
192,1847900,0.02233414
193,760883,0.00919621
194,614530,0.00742735
195,15690124,0.18963441
196,1660383,0.02006777
197,10811416,0.13066923
198,969921,0.01172269
199,738360,0.00892399
200,1440516,0.01741040
201,3135862,0.03790074
202,917510,0.01108923
203,852660,0.01030544
204,1431341,0.01729951
205,1224831,0.01480359
206,4960383,0.05995232
207,942166,0.01138723
208,1140930,0.01378954
209,1068485,0.01291395
210,9442260,0.11412130
211,806525,0.00974784
212,1763802,0.02131771
213,1572397,0.01900435
214,10265449,0.12407055
215,1373554,0.01660109
216,1733003,0.02094547
217,1269542,0.01534397
218,1844202,0.02228945
219,1922101,0.02323095
220,577823,0.00698370
221,1324972,0.01601391
222,4681126,0.05657715
223,1276811,0.01543183
224,2099963,0.02538063
225,2381199,0.02877971
226,689371,0.00833189
227,1195327,0.01444699
228,847989,0.01024899
229,1312016,0.01585732
230,1486652,0.01796801
231,2699484,0.03262658
232,2413270,0.02916733
233,1028585,0.01243171
234,1950338,0.02357223
235,4668971,0.05643025
236,1125249,0.01360002
237,3339506,0.04036203
238,1209883,0.01462292
239,460604,0.00556696
240,2129443,0.02573693
241,1772263,0.02141997
242,1558891,0.01884111
243,968828,0.01170948
244,948082,0.01145873
245,13632854,0.16476978
246,1015388,0.01227221
247,5194102,0.06277710
248,1424880,0.01722142
249,1004223,0.01213727
250,903460,0.01091942
251,16269582,0.19663787
252,828985,0.01001930
253,725380,0.00876711
254,819348,0.00990283
255,1310922,0.01584410
256,1933423,0.02336779
257,880605,0.01064319
258,601841,0.00727399
259,678370,0.00819893
260,2719028,0.03286279
261,606889,0.00733500
262,834362,0.01008429
263,1529920,0.01849096
264,1137396,0.01374683
265,1185865,0.01433263
266,1017098,0.01229288
267,2836463,0.03428214
268,5023280,0.06071251
269,822292,0.00993841
270,542966,0.00656241
271,1636659,0.01978103
272,1061104,0.01282474
273,1544584,0.01866819
274,1806141,0.02182943
275,466542,0.00563873
276,936134,0.01131433
277,4315406,0.05215698
278,3877327,0.04686226
279,644690,0.00779187
280,969071,0.01171241
281,1360288,0.01644075
282,37028443,0.44753419
283,1631796,0.01972226
284,3791852,0.04582919
285,4218520,0.05098599
286,2681513,0.03240938
287,468270,0.00565962
288,1256803,0.01519001
289,1347064,0.01628092
290,1286609,0.01555025
291,1223982,0.01479332
292,1128920,0.01364438
293,1384913,0.01673837
294,1398489,0.01690246
295,1671715,0.02020473
296,1461379,0.01766256
297,1463643,0.01768992
298,1300954,0.01572363
299,2406625,0.02908702
300,930823,0.01125014
301,1006067,0.01215955
302,1195351,0.01444728
303,1009963,0.01220664
304,818112,0.00988789
305,2519812,0.03045502
306,468229,0.00565912
307,899393,0.01087027
308,1216185,0.01469909
309,4069378,0.04918343
310,911466,0.01101619
311,1003874,0.01213305
312,1046263,0.01264537
313,944363,0.01141379
314,606256,0.00732735
315,1137615,0.01374947
316,728528,0.00880516
317,1350332,0.01632042
318,1404277,0.01697241
319,761155,0.00919949
320,2392205,0.02891273
321,935127,0.01130216
322,789560,0.00954280
323,1433070,0.01732041
324,804011,0.00971746
325,1562494,0.01888466
326,708929,0.00856828
327,1294971,0.01565131
328,731308,0.00883875
329,934670,0.01129663
330,1472911,0.01780194
331,703335,0.00850067
332,2395684,0.02895478
333,675842,0.00816838
334,624848,0.00755206
335,2889891,0.03492788
336,1274972,0.01540960
337,2678516,0.03237315
338,842032,0.01017699
339,695605,0.00840724
340,1330524,0.01608102
341,1542011,0.01863710
342,1278375,0.01545073
343,2121157,0.02563679
344,2815342,0.03402686
345,668340,0.00807771
346,1014387,0.01226011
347,1058094,0.01278836
348,2645798,0.03197772
349,1007279,0.01217420
350,768674,0.00929037
351,1862286,0.02250801
352,1064141,0.01286145
353,5215150,0.06303149
354,1124295,0.01358849
355,4898357,0.05920266
356,5527303,0.06680424
357,752385,0.00909350
358,1750996,0.02116294
359,1323328,0.01599404
360,1671159,0.02019801
361,1375898,0.01662942
362,1101578,0.01331392
363,736677,0.00890365
364,1361438,0.01645465
365,2095178,0.02532280
366,2300031,0.02779870
367,1215328,0.01468873
368,2689813,0.03250969
369,1624865,0.01963849
370,2613222,0.03158400
371,2990785,0.03614731
372,1486413,0.01796513
373,1220402,0.01475006
374,747600,0.00903566
375,1302520,0.01574255
376,712813,0.00861522
377,1291233,0.01560614
378,638482,0.00771684
379,3414978,0.04127420
380,1370822,0.01656807
381,2029907,0.02453392
382,14748185,0.17824992
383,3717699,0.04493296
384,4381594,0.05295694
385,804626,0.00972489
386,2015156,0.02435563
387,1127854,0.01363150
388,878449,0.01061713
389,2235770,0.02702202
390,1362682,0.01646968
391,899131,0.01086710
392,4276424,0.05168583
393,977250,0.01181127
394,1241535,0.01500547
395,2771137,0.03349259
396,986854,0.01192734
397,5793634,0.07002318
398,1671577,0.02020306
399,1503535,0.01817207
400,13155438,0.15899962
401,8369676,0.10115781
402,759873,0.00918400
403,950365,0.01148633
404,966414,0.01168030
405,1414432,0.01709515
406,3064632,0.03703984
407,1162217,0.01404682
408,1114273,0.01346736
409,1172780,0.01417449
410,1458485,0.01762758
411,1066779,0.01289333
412,1841738,0.02225966
413,2028238,0.02451375
414,640014,0.00773535
415,1238479,0.01496854
416,748069,0.00904133
417,900936,0.01088892
418,849322,0.01026510
419,53752720,0.64966761
420,1622560,0.01961063
421,723768,0.00874762
422,1016232,0.01228241
423,821314,0.00992659
424,1561574,0.01887354
425,1009282,0.01219841
426,1687454,0.02039495
427,907984,0.01097410
428,970945,0.01173506
429,1034774,0.01250651
430,3533614,0.04270806
431,957515,0.01157274
432,5693565,0.06881372
433,995422,0.01203090
434,5826900,0.07042524
435,3055133,0.03692503
436,5272923,0.06372975
437,1042205,0.01259633
438,3096084,0.03741998
439,2032423,0.02456433
440,2561740,0.03096177
441,2191965,0.02649259
442,1114586,0.01347114
443,2100346,0.02538526
444,880442,0.01064122
445,862262,0.01042149
446,59938736,0.72443320
447,947360,0.01145001
448,798342,0.00964894
449,854509,0.01032779
450,820275,0.00991403
451,928400,0.01122085
452,4428296,0.05352139
453,477446,0.00577052
454,1229412,0.01485895
455,1449568,0.01751981
456,2662630,0.03218115
457,4287024,0.05181395
458,454948,0.00549861
459,1287483,0.01556081
460,622790,0.00752718
461,3822954,0.04620509
462,579956,0.00700948
463,1481330,0.01790369
464,558217,0.00674674
465,1932365,0.02335500
466,2195907,0.02654023
467,879490,0.01062972
468,1806714,0.02183636
469,1618236,0.01955837
470,7335897,0.08866332
471,875100,0.01057666
472,1379730,0.01667573
473,909241,0.01098929
474,14678457,0.17740717
475,2541347,0.03071530
476,2716800,0.03283586
477,2453046,0.02964807
478,831209,0.01004618
479,1442910,0.01743934
480,979308,0.01183614
481,1307112,0.01579805
482,872750,0.01054826
483,877244,0.01060257
484,1213497,0.01466660
485,1834008,0.02216624
486,562423,0.00679757
487,778697,0.00941151
488,888137,0.01073423
489,756159,0.00913911
490,1023898,0.01237506
491,1322535,0.01598446
492,1436271,0.01735910
493,4610296,0.05572109
494,764985,0.00924578
495,5768456,0.06971887
496,1016111,0.01228095
497,847258,0.01024015
498,911773,0.01101990
499,5573537,0.06736304
500,1456102,0.01759878
501,811523,0.00980825
502,849232,0.01026401
503,4671001,0.05645478
504,1431974,0.01730716
505,785540,0.00949422
506,962608,0.01163430
507,801592,0.00968822
508,2053921,0.02482416
509,1058163,0.01278920
510,1800903,0.02176612
511,1706433,0.02062434
512,10363369,0.12525404
513,754472,0.00911872
514,928954,0.01122755
515,1730953,0.02092069
516,785374,0.00949221
517,924156,0.01116956
518,2200223,0.02659240
519,2672468,0.03230006
520,5487239,0.06632002
521,1716179,0.02074213
522,665542,0.00804389
523,2551719,0.03084066
524,2375346,0.02870897
525,1543333,0.01865307
526,788531,0.00953037
527,1960579,0.02369600
528,1295732,0.01566051
529,691544,0.00835816
530,1854680,0.02241608
531,699370,0.00845274
532,2049128,0.02476623
533,3278334,0.03962269
534,843492,0.01019464
535,672723,0.00813068
536,782029,0.00945178
537,1536068,0.01856527
538,1187352,0.01435061
539,7527522,0.09097934
540,2174532,0.02628189
541,4060669,0.04907817
542,2458870,0.02971846
543,1380724,0.01668774
544,2275642,0.02750393
545,1028501,0.01243070
546,976271,0.01179943
547,2396655,0.02896652
548,831298,0.01004726
549,1338357,0.01617569
550,585845,0.00708066
551,1582206,0.01912290
552,4937456,0.05967522
553,672272,0.00812523
554,1481760,0.01790889
555,3788420,0.04578771
556,694940,0.00839920
557,5459322,0.06598261
558,1194132,0.01443255
559,1909460,0.02307817
560,853841,0.01031972
561,1280869,0.01548087
562,6252640,0.07557083
563,780618,0.00943473
564,10537401,0.12735743
565,775763,0.00937605
566,729470,0.00881654
567,1889713,0.02283950
568,970407,0.01172856
569,767627,0.00927771
570,833704,0.01007634
571,524733,0.00634204
572,4555367,0.05505720
573,1465944,0.01771773
574,1579941,0.01909553
575,1094939,0.01323368
576,449655,0.00543463
577,1059906,0.01281027
578,1227224,0.01483251
579,902372,0.01090627
580,1371828,0.01658023
581,1925273,0.02326929
582,848772,0.01025845
583,2762183,0.03338437
584,946295,0.01143714
585,1324775,0.01601153
586,1495453,0.01807439
587,19408408,0.23457444
588,6572515,0.07943691
589,27124344,0.32783099
590,1501434,0.01814667
591,484348,0.00585394
592,2048192,0.02475491
593,947422,0.01145076
594,1072322,0.01296033
595,815601,0.00985754
596,727305,0.00879037
597,713434,0.00862273
598,904823,0.01093590
599,815208,0.00985279
600,2760926,0.03336918
601,824417,0.00996409
602,1010562,0.01221388
603,600712,0.00726034
604,2082723,0.02517226
605,839070,0.01014119
606,999482,0.01207997
607,1678823,0.02029064
608,731432,0.00884025
609,7212832,0.08717593
610,2785333,0.03366417
611,1150207,0.01390166
612,1370748,0.01656717
613,1006668,0.01216682
614,1390258,0.01680297
615,4963532,0.05999038
616,6195460,0.07487974
617,657276,0.00794399
618,567816,0.00686275
619,1752451,0.02118052
620,1489847,0.01800663
621,1754950,0.02121073
622,4723480,0.05708905
623,534287,0.00645751
624,773707,0.00935120
625,2716393,0.03283094
626,1297190,0.01567813
627,674360,0.00815047
628,532006,0.00642995
629,908742,0.01098326
630,6298799,0.07612872
631,1083193,0.01309172
632,1232533,0.01489667
633,2941671,0.03555371
634,747916,0.00903948
635,695911,0.00841094
636,3923165,0.04741626
637,782533,0.00945787
638,643783,0.00778091
639,682639,0.00825053
640,1078418,0.01303401
641,3176044,0.03838639
642,944755,0.01141852
643,903963,0.01092550
644,7477120,0.09037017
645,991003,0.01197749
646,941690,0.01138148
647,1096489,0.01325242
648,12718569,0.15371952
649,1080940,0.01306449
650,1956128,0.02364221
651,1060210,0.01281394
652,3869119,0.04676305
653,1291188,0.01560559
654,865396,0.01045937
655,3791923,0.04583004
656,1267515,0.01531947
657,1653038,0.01997899
658,2268003,0.02741160
659,552644,0.00667938
660,1672942,0.02021956
661,663333,0.00801719
662,3543942,0.04283289
663,2038620,0.02463923
664,1585848,0.01916692
665,680241,0.00822155
666,795782,0.00961800
667,1495264,0.01807210
668,604144,0.00730182
669,1535958,0.01856394
670,771984,0.00933037
671,799858,0.00966727
672,2194689,0.02652551
673,1222127,0.01477091
674,910977,0.01101028
675,8570059,0.10357968
676,549749,0.00664439
677,1468038,0.01774304
678,2258046,0.02729126
679,1104993,0.01335520
680,764948,0.00924534
681,1053301,0.01273044
682,1183997,0.01431006
683,836487,0.01010997
684,947574,0.01145259
685,706565,0.00853971
686,1522700,0.01840370
687,7438590,0.08990449
688,3508400,0.04240332
689,848559,0.01025588
690,1369703,0.01655454
691,895661,0.01082516
692,860126,0.01039568
693,2565688,0.03100949
694,910347,0.01100266
695,1086586,0.01313273
696,2060660,0.02490561
697,904806,0.01093569
698,933666,0.01128450
699,1047250,0.01265730
700,972418,0.01175287
701,1767206,0.02135885
702,6450904,0.07796709
703,792548,0.00957892
704,2238766,0.02705824
705,1133242,0.01369662
706,1341348,0.01621184
707,3182931,0.03846963
708,5963937,0.07208150
709,967098,0.01168857
710,1880589,0.02272923
711,1071641,0.01295210
712,757719,0.00915796
713,928694,0.01122441
714,679063,0.00820731
715,1914097,0.02313421
716,480447,0.00580679
717,863775,0.01043978
718,2340998,0.02829383
719,1220663,0.01475321
720,2430795,0.02937914
721,777885,0.00940170
722,992921,0.01200067
723,1068690,0.01291643
724,1458704,0.01763023
725,1108596,0.01339874
726,1626619,0.01965969
727,3820193,0.04617172
728,4923696,0.05950891
729,1041875,0.01259234
730,2165418,0.02617173
731,3738594,0.04518550
732,860696,0.01040257
733,2540495,0.03070500
734,1807290,0.02184332
735,638713,0.00771963
736,8390882,0.10141411
737,657922,0.00795179
738,1559673,0.01885056
739,3311931,0.04002875
740,611504,0.00739078
741,802785,0.00970264
742,1339919,0.01619457
743,695898,0.00841078
744,1492822,0.01804259
745,2605952,0.03149613
746,1740919,0.02104114
747,4393970,0.05310652
748,1302241,0.01573918
749,804513,0.00972353
750,1281833,0.01549253
751,1155748,0.01396863
752,663809,0.00802295
753,724046,0.00875098
754,2954036,0.03570315
755,2816260,0.03403796
756,15269150,0.18454642
757,945386,0.01142615
758,953448,0.01152359
759,1854785,0.02241735
760,1631749,0.01972169
761,2907461,0.03514024
762,1304963,0.01577208
763,1520280,0.01837445
764,1718641,0.02077189
765,732092,0.00884823
766,1216642,0.01470461
767,677972,0.00819412
768,654965,0.00791606
769,1788718,0.02161885
770,1036275,0.01252466
771,1169277,0.01413215
772,1110713,0.01342433
773,6579534,0.07952175
774,1500865,0.01813980
775,985195,0.01190729
776,1350939,0.01632776
777,436658,0.00527755
778,1342788,0.01622924
779,402435,0.00486392
780,687853,0.00831355
781,923790,0.01116514
782,733355,0.00886350
783,2101615,0.02540060
784,3250404,0.03928512
785,2005821,0.02424281
786,1182305,0.01428961
787,819403,0.00990349
788,2689933,0.03251114
789,2442072,0.02951544
790,673740,0.00814297
791,1226656,0.01482564
792,1849221,0.02235011
793,706244,0.00853583
794,4218824,0.05098967
795,1256953,0.01519182
796,807791,0.00976315
797,921470,0.01113710
798,1138684,0.01376239
799,991488,0.01198335
800,929320,0.01123197
801,2518994,0.03044513
802,7175609,0.08672604
803,3268962,0.03950942
804,3000337,0.03626276
805,2666598,0.03222911
806,4364366,0.05274872
807,806889,0.00975224
808,1607141,0.01942427
809,835618,0.01009947
810,1122112,0.01356210
811,965047,0.01166378
812,1582261,0.01912357
813,1066055,0.01288458
814,2549137,0.03080945
815,4341582,0.05247335
816,775103,0.00936807
817,749787,0.00906210
818,1166711,0.01410113
819,1871391,0.02261806
820,1531565,0.01851084
821,1214522,0.01467899
822,1078962,0.01304058
823,765270,0.00924923
824,1858511,0.02246239
825,1296754,0.01567286
826,460761,0.00556886
827,1118181,0.01351459
828,1400117,0.01692213
829,2900795,0.03505967
830,1845159,0.02230101
831,1370047,0.01655870
832,808713,0.00977429
833,16179884,0.19555376
834,1459256,0.01763690
835,2084974,0.02519947
836,2887821,0.03490286
837,10001861,0.12088477
838,1137098,0.01374323
839,920868,0.01112982
840,667160,0.00806345
841,3625006,0.04381265
842,1310056,0.01583363
843,729969,0.00882257
844,1147027,0.01386323
845,1070668,0.01294034
846,1009110,0.01219633
847,790342,0.00955225
848,876772,0.01059687
849,643684,0.00777971
850,1917508,0.02317544
851,1918505,0.02318749
852,1149338,0.01389116
853,929431,0.01123331
854,1232181,0.01489242
855,1841037,0.02225119
856,1172506,0.01417117
857,582936,0.00704550
858,1196425,0.01446026
859,841492,0.01017046
860,4022396,0.04861559
861,1023333,0.01236824
862,1237658,0.01495862
863,771315,0.00932229
864,1746423,0.02110767
865,2472149,0.02987896
866,71276396,0.86146274
867,1211600,0.01464367
868,1084553,0.01310815
869,1672753,0.02021727
870,4000950,0.04835639
871,1598048,0.01931437
872,1984467,0.02398472
873,10533059,0.12730495
874,2280657,0.02756454
875,853397,0.01031435
876,762079,0.00921066
877,1079838,0.01305117
878,1667180,0.02014992
879,2937849,0.03550751
880,1069155,0.01292205
881,743076,0.00898099
882,770095,0.00930754
883,1242202,0.01501354
884,656521,0.00793486
885,920108,0.01112063
886,884266,0.01068744
887,1901359,0.02298026
888,1663575,0.02010635
889,937535,0.01133126
890,965670,0.01167131
891,12278875,0.14840528
892,2250972,0.02720576
893,636866,0.00769731
894,1660683,0.02007139
895,1849471,0.02235313
896,1811051,0.02188877
897,912271,0.01102591
898,5393219,0.06518367
899,1616965,0.01954301
900,947312,0.01144943
901,1002302,0.01211405
902,2547413,0.03078861
903,711761,0.00860251
904,904416,0.01093098
905,1042592,0.01260100
906,990706,0.01197390
907,1785238,0.02157679
908,906301,0.01095376
909,1112462,0.01344547
910,3141258,0.03796596
911,1962244,0.02371613
912,2095041,0.02532114
913,3787146,0.04577231
914,605529,0.00731856
915,1766116,0.02134568
916,3611344,0.04364753
917,886395,0.01071317
918,1753607,0.02119449
919,2138818,0.02585024
920,1253095,0.01514519
921,1517832,0.01834486
922,988286,0.01194465
923,4172211,0.05042629
924,1095636,0.01324211
925,2521183,0.03047159
926,2679241,0.03238192
927,1088640,0.01315755
928,12757764,0.15419324
929,2346838,0.02836442
930,1560906,0.01886547
931,1304299,0.01576405
932,1504181,0.01817987
933,1255153,0.01517006
934,1191903,0.01440561
935,6150427,0.07433546
936,1579958,0.01909573
937,1809232,0.02186679
938,985527,0.01191130
939,1308903,0.01581970
940,1039126,0.01255911
941,735585,0.00889045
942,523423,0.00632621
943,804254,0.00972040
944,781377,0.00944390
945,1263639,0.01527263
946,1739328,0.02102191
947,1154949,0.01395898
948,1162251,0.01404723
949,2011443,0.02431076
950,1514751,0.01830763
951,873494,0.01055725
952,1614604,0.01951447
953,1187135,0.01434798
954,849165,0.01026320
955,883606,0.01067946
956,1457816,0.01761950
957,770270,0.00930966
958,859936,0.01039338
959,1697174,0.02051243
960,1875301,0.02266531
961,1202725,0.01453641
962,1081883,0.01307588
963,1502841,0.01816368
964,1414188,0.01709220
965,1884487,0.02277634
966,2533388,0.03061910
967,1045664,0.01263813
968,3242350,0.03918778
969,2974500,0.03595048
970,702441,0.00848986
971,761379,0.00920220
972,4053564,0.04899230
973,960293,0.01160632
974,1524523,0.01842573
975,5749294,0.06948728
976,1011380,0.01222377
977,892379,0.01078550
978,812148,0.00981581
979,2394486,0.02894030
980,1724693,0.02084503
981,1574788,0.01903325
982,21029236,0.25416413
983,506163,0.00611760
984,1721732,0.02080924
985,1009805,0.01220473
986,1070698,0.01294070
987,1504654,0.01818559
988,1636716,0.01978172
989,868641,0.01049859
990,10683627,0.12912475
991,3962098,0.04788682
992,3464859,0.04187707
993,1070718,0.01294094
994,2729093,0.03298444
995,1269639,0.01534515
996,1763761,0.02131722
997,799534,0.00966335
998,5441532,0.06576759
999,942108,0.01138653
1000,960700,0.01161124
1001,636330,0.00769083
1002,815722,0.00985900
1003,711540,0.00859983
1004,1515508,0.01831677
1005,1328618,0.01605798
1006,985548,0.01191156
1007,1034296,0.01250074
1008,5504764,0.06653183
1009,554951,0.00670726
1010,766026,0.00925836
1011,793512,0.00959057
1012,1496133,0.01808260
1013,2720095,0.03287569
1014,792201,0.00957472
1015,905241,0.01094095
1016,1119293,0.01352803
1017,971857,0.01174608
1018,1521761,0.01839235
1019,2533986,0.03062633
1020,1492735,0.01804153
1021,719732,0.00869884
1022,850863,0.01028372
1023,888056,0.01073325
1024,3324224,0.04017733
1025,1956723,0.02364940
1026,1620415,0.01958470
1027,6470739,0.07820682
1028,1306640,0.01579235
1029,2105423,0.02544662
1030,562591,0.00679960
1031,3192146,0.03858100
1032,823761,0.00995616
1033,960063,0.01160354
1034,605890,0.00732292
1035,1586106,0.01917004
1036,1736141,0.02098340
1037,1302288,0.01573975
1038,483964,0.00584930
1039,750121,0.00906613
1040,1111095,0.01342895
1041,1013413,0.01224834
1042,932641,0.01127211
1043,699839,0.00845841
1044,2902501,0.03508029
1045,3841086,0.04642424
1046,2054625,0.02483267
1047,1375365,0.01662297
1048,757165,0.00915127
1049,743438,0.00898536
1050,534734,0.00646292
1051,827056,0.00999599
1052,2494285,0.03014650
1053,624650,0.00754966
1054,2073521,0.02506105
1055,1923494,0.02324779
1056,775257,0.00936993
1057,1117929,0.01351154
1058,1394840,0.01685835
1059,1033482,0.01249090
1060,957152,0.01156836
1061,1341935,0.01621893
1062,1196887,0.01446585
1063,832867,0.01006622
1064,767819,0.00928004
1065,2159288,0.02609765
1066,1382950,0.01671465
1067,1029049,0.01243732
1068,5489278,0.06634466
1069,3319745,0.04012319
1070,771336,0.00932254
1071,2160859,0.02611663
1072,4591899,0.05549874
1073,2156730,0.02606673
1074,778528,0.00940947
1075,35296304,0.42659916
1076,920675,0.01112749
1077,1600489,0.01934387
1078,972094,0.01174895
1079,730670,0.00883104
1080,618244,0.00747224
1081,661692,0.00799736
1082,3913265,0.04729661
1083,671085,0.00811089
1084,2200340,0.02659381
1085,1857103,0.02244537
1086,5741081,0.06938801
1087,846801,0.01023463
1088,3822192,0.04619588
1089,800449,0.00967441
1090,2292795,0.02771124
1091,1600858,0.01934833
1092,2146358,0.02594137
1093,1604749,0.01939536
1094,1256208,0.01518282
1095,794374,0.00960098
1096,605362,0.00731654
1097,1217940,0.01472030
1098,1181827,0.01428383
1099,693042,0.00837626
1100,958217,0.01158123
1101,1392855,0.01683436
1102,1936909,0.02340992
1103,1164340,0.01407248
1104,770591,0.00931354
1105,2209881,0.02670912
1106,984093,0.01189397
1107,1311590,0.01585218
1108,3939652,0.04761553
1109,1471565,0.01778567
1110,1048551,0.01267303
1111,3464142,0.04186841
1112,911084,0.01101157
1113,1608347,0.01943885
1114,761399,0.00920244
1115,749324,0.00905650
1116,1104485,0.01334906
1117,805454,0.00973490
1118,10056561,0.12154588
1119,716817,0.00866361
1120,3681943,0.04450080
1121,2640036,0.03190808
1122,2657909,0.03212409
1123,2161863,0.02612877
1124,4264309,0.05153941
1125,5581879,0.06746386
1126,941077,0.01137407
1127,1945117,0.02350913
1128,980930,0.01185574
1129,1077374,0.01302139
1130,430300,0.00520070
1131,1174126,0.01419075
1132,1767272,0.02135965
1133,822885,0.00994558
1134,2785176,0.03366227
1135,3088636,0.03732996
1136,2867496,0.03465721
1137,950123,0.01148340
1138,818355,0.00989082
1139,3454251,0.04174886
1140,862235,0.01042117
1141,547432,0.00661639
1142,3537363,0.04275337
1143,1697588,0.02051743
1144,2467559,0.02982348
1145,1447204,0.01749124
1146,2291256,0.02769264
1147,690954,0.00835103
1148,921131,0.01113300
1149,722068,0.00872708
1150,1089229,0.01316467
1151,507243,0.00613065
1152,1171066,0.01415377
1153,818390,0.00989125
1154,2694162,0.03256225
1155,646852,0.00781800
1156,1494693,0.01806520
1157,2558212,0.03091913
1158,15936016,0.19260632
1159,16993865,0.20539172
1160,5611969,0.06782753
1161,1377486,0.01664861
1162,1763630,0.02131563
1163,3533511,0.04270682
1164,1319210,0.01594427
1165,1051050,0.01270323
1166,781639,0.00944707
1167,1129774,0.01365471
1168,884977,0.01069603
1169,1371323,0.01657412
1170,1231261,0.01488130
1171,991601,0.01198472
1172,1409451,0.01703495
1173,1172317,0.01416889
1174,804856,0.00972767
1175,1444940,0.01746387
1176,645694,0.00780400
1177,1342139,0.01622140
1178,4115851,0.04974511
1179,1006475,0.01216449
1180,740253,0.00894687
1181,2136218,0.02581882
